time(s),rem_pkt,rem_bytes,q_pkt,q_bytes,q_ms, lost, est-bw(kbps),txed(kbps),rxed(kbps),topo(kbps), corr,vbw,obw, wnd_qdelay,wnd_mrange,qdelay,vqdelay,xqdelay,ma(XQ),target,qdFract,brFract,xqFract,incr(ms),status,evt,target(kbps)
2.46683,35,7282,11,9880,263,0,192,125,81,300,1.0,213,213,0,219,190,161,9.0,9.0,50,3.8,0.630049,0.18,1931,3,3,150
2.56683,37,7977,11,10015,267,0,192,177,62,300,nan,213,213,0,224,224,148,56.0,13.7,50,4.48,0.565696,1.12,1997,3,3,150
2.66683,37,7346,11,10535,280,0,192,92,58,300,1.0,213,213,0,224,205,101,84.0,20.73,50,4.1,0.559185,1.68,2116,3,3,150
2.86693,40,6802,10,9387,250,1,192,106,130,300,1.0,213,213,0,224,203,26,157.0,34.357,50,4.06,0.665497,3.14,2318,3,3,150
2.96683,40,6576,11,10345,275,0,192,179,121,300,1.0,213,213,0,224,213,188,5.0,31.4213,50,4.26,0.672764,0.1,2391,3,3,150
3.16683,43,5961,12,10533,280,0,192,192,102,300,1.0,213,213,0,224,212,47,145.0,42.7792,50,4.24,0.74123,2.9,2604,3,3,150
3.36683,48,7539,12,10397,277,0,192,166,103,300,1.0,213,213,0,224,217,88,109.0,49.4013,50,4.34,0.573657,2.18,2802,3,3,150
3.46693,47,6506,11,10367,276,0,192,145,145,300,0.69802,213,213,0,224,192,123,49.0,49.3611,50,3.84,0.696638,0.98,0,3,0,150
3.66683,49,6618,10,9769,260,0,192,135,92,300,1.0,213,213,0,224,192,65,107.0,55.125,50,3.84,0.765138,2.14,0,3,0,150
3.76683,51,7177,10,9914,264,0,192,163,67,300,nan,213,213,0,224,222,120,82.0,57.8125,50,4.44,0.670425,1.64,0,3,0,150
3.96683,55,7617,10,10300,274,0,192,180,127,300,1.0,213,213,0,224,211,115,76.0,59.6313,50,4.22,0.598899,1.52,0,3,0,150
4.66683,71,6743,10,9480,252,0,192,207,73,300,nan,213,213,181,46,227,14,193.0,72.9681,50,4.54,0.353259,3.86,895,3,3,150
4.76683,73,8369,11,10510,280,0,192,187,59,300,nan,313,213,181,46,208,205,-17.0,0.0,50,4.16,0.335357,0.0,1014,3,3,150
4.86683,75,8363,11,10485,279,0,192,123,51,300,nan,213,213,181,46,198,121,57.0,57.0,50,3.96,0.355127,1.14,0,3,0,150
4.96683,76,8307,11,10771,287,0,192,119,119,300,1.0,213,213,181,46,217,121,76.0,58.9,50,4.34,0.476137,1.52,0,3,0,150
5.06683,77,8413,10,9921,264,0,192,108,55,300,nan,213,213,187,40,217,140,57.0,58.71,50,4.34,0.531366,1.14,0,3,0,150
5.16683,79,9552,10,9921,264,0,192,132,72,300,nan,213,213,187,43,230,210,0.0,0.0,50,4.6,0.535255,0.0,0,3,0,150
5.26693,79,7408,11,10563,281,1,192,246,142,300,1.0,213,213,187,43,210,144,46.0,46.0,50,4.2,0.60613,0.92,0,3,0,150
5.36683,81,7434,11,10319,275,0,192,120,64,300,nan,213,213,187,43,216,113,83.0,49.7,50,4.32,0.552351,1.66,0,3,0,150
5.56683,83,7264,11,10494,279,0,192,111,111,300,1.0,213,213,187,43,206,103,83.0,53.03,50,4.12,0.665385,1.66,0,3,0,150
5.66683,84,7313,11,10221,272,0,192,124,123,300,1.0,213,213,190,40,211,148,43.0,52.027,50,4.22,0.732697,0.86,0,3,0,150
5.76683,87,7423,11,9594,255,0,192,189,67,300,nan,213,213,190,40,217,116,81.0,54.9243,50,4.34,0.671749,1.62,0,3,0,150
5.86683,88,8303,12,9969,265,0,192,161,58,300,nan,213,213,190,40,221,199,2.0,49.6319,50,4.42,0.614965,0.04,0,3,0,150
5.96683,89,7707,10,8826,235,0,192,101,101,300,1.0,213,213,190,40,207,108,79.0,52.5687,50,4.14,0.608346,1.58,0,3,0,150
6.06693,88,7295,11,10665,284,2,192,225,75,300,1.0,213,213,190,40,193,118,55.0,52.8118,50,3.86,0.447213,1.1,0,3,0,150
6.16683,88,7286,11,10510,280,0,192,119,105,300,1.0,213,213,190,40,209,193,-4.0,0.0,50,4.18,0.562171,0.0,0,3,0,150
6.36683,92,8102,11,10752,286,0,192,157,40,300,nan,213,213,188,42,188,54,114.0,114.0,50,3.76,0.441205,2.28,0,3,0,150
6.46683,92,7230,10,10058,268,0,192,131,131,300,nan,213,213,188,42,214,139,55.0,108.1,50,4.28,0.556973,1.1,0,3,0,150
6.56683,94,6560,10,9800,261,0,192,164,59,300,nan,213,213,188,42,207,84,103.0,107.59,50,4.14,0.5097,2.06,0,3,0,150
6.86693,98,6702,10,10028,267,1,192,172,118,300,1.0,213,213,188,42,212,7,185.0,115.331,50,4.24,0.527916,3.7,0,3,0,150
6.96683,101,7235,10,9802,261,0,192,171,57,300,nan,213,213,188,42,207,132,55.0,109.298,50,4.14,0.462459,1.1,527,3,3,150
7.26683,107,7902,10,9044,241,0,192,116,60,300,nan,213,213,188,42,208,8,180.0,116.368,50,4.16,0.408396,3.6,826,3,3,150
7.36693,107,8316,11,10588,282,0,192,216,150,300,0.951803,213,213,188,42,189,178,-9.0,0.0,50,3.78,0.632565,0.0,0,3,0,150
7.46683,108,7187,10,9857,262,0,192,184,124,300,1.0,213,213,188,42,201,133,48.0,48.0,50,4.02,0.646486,0.96,0,3,0,150
7.66683,113,9340,10,10175,271,0,192,118,53,300,nan,213,213,188,42,208,76,112.0,54.4,50,4.16,0.610818,2.24,0,3,0,150
7.76683,115,9686,10,10300,274,0,192,183,69,300,nan,213,213,188,42,229,153,56.0,54.56,50,4.58,0.564832,1.12,0,3,0,150
8.16683,125,8207,11,10750,286,0,192,99,41,300,nan,213,213,188,42,204,0,185.0,67.604,50,4.08,0.420418,3.7,698,3,3,150
8.26683,126,8242,10,9988,266,0,192,181,57,300,nan,213,213,188,42,204,155,29.0,63.7436,50,4.08,0.353527,0.58,798,3,3,150
8.36683,127,7318,10,9877,263,0,192,193,133,300,1.0,213,213,188,42,216,106,90.0,66.3692,50,4.32,0.489476,1.8,874,3,3,150
8.56683,131,7901,11,10597,282,0,192,146,65,300,nan,213,213,188,42,216,74,122.0,71.9323,50,4.32,0.478781,2.44,1086,3,3,150
8.66683,134,8263,11,10628,283,0,192,173,58,300,nan,213,213,188,42,203,126,57.0,70.4391,50,4.06,0.500856,1.14,1199,3,3,150
8.86683,138,9426,12,10228,272,0,192,229,40,300,nan,213,213,188,42,197,64,113.0,74.6952,50,3.94,0.299578,2.26,0,3,0,150
8.96683,140,7906,12,10172,271,0,192,125,61,300,nan,213,213,188,42,197,95,82.0,75.4256,50,3.94,0.304559,1.64,0,3,0,150
9.06693,139,7727,10,9896,263,1,192,179,106,300,0.961173,213,213,185,45,185,113,52.0,73.0831,50,3.7,0.389762,1.04,0,3,0,150
9.16683,140,8186,10,9896,263,0,192,179,56,300,nan,213,213,185,44,216,194,2.0,65.9748,50,4.32,0.371109,0.04,0,3,0,150
9.26683,142,7509,10,9767,260,0,192,143,56,300,nan,213,213,185,44,219,115,84.0,67.7773,50,4.38,0.375385,1.68,0,3,0,150
9.36683,143,6203,10,9895,263,0,192,129,68,300,nan,213,213,185,46,231,129,82.0,69.1996,50,4.62,0.46266,1.64,0,3,0,150
9.56683,147,6501,10,9789,261,0,192,113,46,300,nan,213,213,185,46,201,42,139.0,76.1796,50,4.02,0.445985,2.78,0,3,0,150
9.76683,151,8044,10,9810,261,0,192,104,57,300,nan,213,213,185,46,203,71,112.0,79.7616,50,4.06,0.476016,2.24,613,3,3,150
9.86683,152,7571,11,10765,287,0,192,172,138,300,1.0,213,213,185,46,201,89,92.0,80.9855,50,4.02,0.618863,1.84,706,3,3,150
9.96683,153,7188,10,9974,265,0,192,116,59,300,nan,213,213,185,46,205,148,37.0,76.5869,50,4.1,0.594424,0.74,811,3,3,150
10.0668,155,7365,11,10693,285,0,192,183,52,300,nan,213,213,185,46,196,118,58.0,74.7282,50,3.92,0.533878,1.16,0,3,0,150
10.3668,161,7624,11,10548,281,0,192,107,107,300,1.0,213,213,185,46,195,7,168.0,84.0554,50,3.9,0.551392,3.36,0,3,0,150
10.4668,163,8253,9,9019,240,0,192,197,75,300,nan,213,213,185,50,235,188,27.0,78.3499,50,4.7,0.48376,0.54,0,3,0,150
10.5668,164,8384,10,10061,268,0,192,244,118,300,1.0,213,213,185,50,214,200,-6.0,0.0,50,4.28,0.549454,0.0,0,3,0,150
10.6668,166,7777,10,10203,272,0,192,118,58,300,nan,213,213,185,50,208,77,111.0,111.0,50,4.16,0.540388,2.22,0,3,0,150
10.8668,169,8543,10,9817,261,0,192,186,80,300,nan,213,213,185,50,216,115,81.0,108.0,50,4.32,0.468927,1.62,0,3,0,150
10.9668,171,7593,11,10727,286,0,192,189,70,300,nan,213,213,185,50,218,117,81.0,105.3,50,4.36,0.444071,1.62,517,3,3,150
11.0668,172,7371,11,10661,284,0,192,137,137,300,1.0,213,213,185,50,205,165,20.0,96.77,50,4.1,0.560512,0.4,0,3,0,150
11.1668,173,7843,11,10661,284,0,192,127,70,300,nan,213,213,185,50,212,193,-1.0,0.0,50,4.24,0.558067,0.0,0,3,0,150
11.2668,174,6796,10,9860,262,0,192,180,60,300,nan,213,213,185,50,210,107,83.0,83.0,50,4.2,0.532829,1.66,0,3,0,150
11.3668,177,8681,11,10563,281,0,192,149,43,300,nan,213,213,185,50,206,155,31.0,77.8,50,4.12,0.524072,0.62,0,3,0,150
11.6668,183,8427,12,10747,286,0,192,167,96,300,1.0,213,213,185,50,195,4,171.0,87.12,50,3.9,0.444135,3.42,0,3,0,150
11.7669,182,6879,12,10723,285,1,192,196,198,300,0.70523,213,213,185,50,215,156,39.0,82.308,50,4.3,0.660842,0.78,0,3,0,150
11.8668,183,7263,9,8761,233,0,192,91,91,300,nan,213,213,185,50,203,131,52.0,79.2772,50,4.06,0.849438,1.04,0,3,0,150
11.9668,184,8133,10,9791,261,0,192,166,55,300,nan,213,213,185,50,212,190,2.0,71.5495,50,4.24,0.711214,0.04,0,3,0,150
12.0668,186,7390,10,9879,263,0,192,172,38,300,nan,213,213,185,50,197,63,114.0,75.7945,50,3.94,0.605324,2.28,0,3,0,150
12.2668,190,7683,9,8922,237,0,192,194,64,300,nan,213,213,185,50,211,52,139.0,82.1151,50,4.22,0.40041,2.78,0,3,0,150
12.3668,192,8831,10,9830,262,0,192,124,59,300,nan,213,213,185,50,216,195,1.0,74.0036,50,4.32,0.331709,0.02,0,3,0,150
12.4668,193,8326,10,9923,264,0,192,182,130,300,1.0,213,213,185,50,209,127,62.0,72.8032,50,4.18,0.435486,1.24,0,3,0,150
12.6669,195,7020,11,10446,278,1,192,180,127,300,1.0,213,213,185,50,206,43,143.0,79.8229,50,4.12,0.652067,2.86,0,3,0,150
12.8668,200,7109,9,9270,247,0,192,223,28,300,nan,213,213,185,50,185,22,143.0,86.1406,50,3.7,0.385941,2.86,0,3,0,150
12.9668,201,7591,10,10076,268,0,192,123,59,300,nan,213,213,185,50,212,191,1.0,77.6265,50,4.24,0.407975,0.02,0,3,0,150
13.2668,208,7986,10,10109,269,0,192,181,61,300,nan,213,213,185,50,222,8,194.0,89.2639,50,4.44,0.280999,3.88,0,3,0,150
13.4668,212,9451,11,10701,285,0,192,182,63,300,nan,213,213,185,50,214,84,110.0,91.3375,50,4.28,0.343303,2.2,0,3,0,150
13.6668,216,8163,10,9822,261,0,192,204,126,300,nan,213,213,185,50,209,31,158.0,98.0037,50,4.18,0.492961,3.16,703,3,3,150
13.7668,218,8577,11,10667,284,0,192,136,60,300,nan,213,213,185,50,194,146,28.0,91.0034,50,3.88,0.479192,0.56,0,3,0,150
13.8668,220,8072,11,10482,279,0,192,125,59,300,nan,213,213,185,50,225,93,112.0,93.103,50,4.5,0.478948,2.24,0,3,0,150
13.9668,222,7089,11,10122,269,0,192,164,45,300,nan,213,213,185,50,194,89,85.0,92.2927,50,3.88,0.46312,1.7,0,3,0,150
14.0668,223,8042,11,10064,268,0,192,107,62,300,nan,213,213,185,50,229,182,27.0,85.7634,50,4.58,0.479991,0.54,0,3,0,150
14.1668,224,8038,11,10035,267,0,192,170,61,300,nan,213,213,185,50,223,174,29.0,80.0871,50,4.46,0.410589,0.58,0,3,0,150
14.2668,225,7688,9,9025,240,0,192,161,95,300,1.0,213,213,185,50,217,124,73.0,79.3784,50,4.34,0.438643,1.46,0,3,0,150
14.3668,227,8820,10,9843,262,0,192,173,57,300,nan,213,213,185,50,217,189,8.0,72.2405,50,4.34,0.415079,0.16,0,3,0,150
14.4668,227,7958,10,10088,269,0,192,138,138,300,1.0,213,213,185,44,217,154,43.0,69.3165,50,4.34,0.549241,0.86,0,3,0,150
14.6668,230,6428,10,9776,260,0,192,187,62,300,nan,213,213,185,44,205,43,142.0,76.5848,50,4.1,0.517562,2.84,0,3,0,150
14.8668,234,6644,11,9874,263,0,192,131,67,300,nan,213,213,185,44,212,82,110.0,79.9264,50,4.24,0.406375,2.2,0,3,0,150
14.9668,235,6068,9,9033,240,0,192,162,102,300,1.0,213,213,185,44,204,77,107.0,82.6337,50,4.08,0.481648,2.14,0,3,0,150
15.0668,236,7049,10,10063,268,0,192,72,18,300,nan,213,213,185,44,197,170,7.0,75.0703,50,3.94,0.512312,0.14,0,3,0,150
15.1668,237,6262,11,10547,281,0,192,114,60,300,nan,213,213,185,44,201,71,110.0,78.5633,50,4.02,0.51494,2.2,0,3,0,150
15.3668,242,6935,11,10752,286,0,192,180,55,300,nan,213,213,185,44,211,53,138.0,84.507,50,4.22,0.444143,2.76,0,3,0,150
15.4668,244,8011,10,10208,272,0,192,156,40,300,nan,213,213,185,44,199,147,32.0,79.2563,50,3.98,0.330996,0.64,0,3,0,150
15.6668,248,10092,10,10300,274,0,192,178,71,300,nan,213,213,185,44,228,99,109.0,82.2306,50,4.56,0.323926,2.18,0,3,0,150
15.9668,254,7978,11,10755,286,0,192,143,66,300,nan,213,213,185,44,212,11,181.0,92.1076,50,4.24,0.430452,3.62,0,3,0,150
16.0668,255,7183,11,10772,287,0,192,201,71,300,nan,213,213,185,44,221,148,53.0,88.1968,50,4.42,0.401904,1.06,0,3,0,150
16.1669,255,6704,10,9975,266,1,192,190,132,300,1.0,213,213,185,44,199,159,20.0,81.3771,50,3.98,0.506733,0.4,0,3,0,150
16.2668,256,6820,11,10519,280,0,192,184,66,300,nan,213,213,185,44,211,136,55.0,78.7394,50,4.22,0.46843,1.1,0,3,0,150
16.3668,257,6985,11,10683,284,0,192,122,65,300,nan,213,213,185,44,206,159,27.0,73.5655,50,4.12,0.481049,0.54,0,3,0,150
16.5668,262,7400,11,10631,283,0,192,94,45,300,nan,213,213,185,44,198,38,140.0,80.2089,50,3.96,0.440621,2.8,0,3,0,150
16.6668,263,8359,10,9824,261,0,192,133,61,300,nan,213,213,185,47,232,184,28.0,74.988,50,4.64,0.444776,0.56,0,3,0,150
16.7668,264,7381,11,10728,286,0,192,135,72,300,nan,213,213,185,47,228,126,82.0,75.6892,50,4.56,0.503453,1.64,0,3,0,150
16.8668,266,7799,11,10534,280,0,192,153,47,300,nan,213,213,185,47,206,129,57.0,73.8203,50,4.12,0.437114,1.14,0,3,0,150
17.0668,271,8761,11,10278,274,0,192,137,62,300,nan,213,213,194,38,203,73,110.0,77.4383,50,4.06,0.427768,2.2,0,3,0,150
17.1668,271,7500,11,9520,253,0,192,189,129,300,1.0,213,213,194,38,204,137,47.0,74.3944,50,4.08,0.498338,0.94,0,3,0,150
17.2669,271,7377,10,8951,238,1,192,184,125,300,1.0,213,213,194,38,223,154,49.0,71.855,50,4.46,0.548883,0.98,0,3,0,150
17.3669,269,6558,10,9930,264,2,192,187,61,300,1.0,213,213,194,38,195,118,57.0,70.3695,50,3.9,0.542266,1.14,0,3,0,150
17.4668,269,6709,10,10045,267,0,192,129,123,300,1.0,213,213,194,38,218,177,21.0,65.4325,50,4.36,0.60623,0.42,0,3,0,150
17.6668,273,7383,11,10508,280,0,192,174,58,300,nan,213,213,194,38,198,94,84.0,67.2893,50,3.96,0.494631,1.68,0,3,0,150
17.8668,277,6310,10,9817,261,0,192,203,67,300,nan,213,213,194,38,204,11,173.0,77.8603,50,4.08,0.334957,3.46,0,3,0,150
17.9668,279,7676,10,9817,261,0,192,87,24,300,nan,213,213,194,38,202,177,5.0,70.5743,50,4.04,0.324561,0.1,0,3,0,150
18.0668,280,7384,11,10778,287,0,192,120,63,300,nan,213,213,195,37,225,149,56.0,69.1169,50,4.5,0.365437,1.12,0,3,0,150
18.1668,282,7175,10,9931,264,0,192,119,64,300,nan,213,213,195,37,209,134,55.0,67.7052,50,4.18,0.414329,1.1,0,3,0,150
18.2668,283,6687,11,10560,281,0,192,139,71,300,nan,213,213,195,37,214,167,27.0,63.6347,50,4.28,0.434185,0.54,0,3,0,150
18.3668,285,7475,10,9799,261,0,192,114,57,300,nan,213,213,195,37,214,111,83.0,65.5712,50,4.28,0.482782,1.66,0,3,0,150
18.4668,286,6230,10,9956,265,0,192,141,38,300,nan,213,213,195,37,200,67,113.0,70.3141,50,4,0.450715,2.26,0,3,0,150
18.7668,292,7465,10,9831,262,0,192,188,130,300,1.0,213,213,195,37,207,12,175.0,80.7827,50,4.14,0.510707,3.5,0,3,0,150
18.9669,294,6927,11,10748,286,1,192,190,120,300,1.0,213,213,195,37,204,44,140.0,86.7044,50,4.08,0.661538,2.8,0,3,0,150
19.2668,303,8562,10,9030,240,0,192,114,47,300,nan,213,213,195,37,208,2,186.0,96.634,50,4.16,0.552756,3.72,507,3,3,150
19.3668,304,9461,11,10060,268,0,192,205,63,300,nan,313,213,195,37,200,197,-17.0,0.0,50,4,0.349373,0.0,0,3,0,150
19.467,302,7563,11,10708,285,3,192,305,144,300,0.959317,213,213,195,37,205,83,102.0,102.0,50,4.1,0.409777,2.04,0,3,0,150
19.6669,305,8834,11,9141,243,1,192,122,126,300,1.0,213,213,195,37,212,89,103.0,102.1,50,4.24,0.512203,2.06,0,3,0,150
19.7668,306,9551,12,10171,271,0,192,135,63,300,nan,213,213,195,37,222,201,1.0,91.99,50,4.44,0.51821,0.02,0,3,0,150
19.867,303,7190,9,8837,235,3,192,222,80,300,0.994002,213,213,179,53,179,49,110.0,93.791,50,3.58,0.56353,2.2,0,3,0,150
19.9668,304,7951,11,10684,284,0,192,212,60,300,nan,213,213,179,53,209,188,1.0,84.5119,50,4.18,0.477784,0.02,0,3,0,150
20.0668,305,6855,11,10415,277,0,192,142,79,300,nan,213,213,179,53,219,118,81.0,84.1607,50,4.38,0.491005,1.62,0,3,0,150
20.1668,305,6147,10,9332,248,0,192,170,123,300,1.0,213,213,179,53,206,165,21.0,77.8446,50,4.12,0.458663,0.42,0,3,0,150
20.2668,307,7701,11,10090,269,0,192,132,62,300,nan,213,213,179,53,208,188,0.0,0.0,50,4.16,0.460232,0.0,0,3,0,150
20.3668,310,8326,11,9941,265,0,192,121,57,300,nan,213,213,179,53,227,150,57.0,57.0,50,4.54,0.490767,1.14,0,3,0,150
20.4668,310,7652,10,9118,243,0,192,124,124,300,1.0,213,213,179,53,209,123,66.0,57.9,50,4.18,0.645833,1.32,0,3,0,150
20.5668,311,8774,11,9907,264,0,192,175,114,300,1.0,213,213,179,53,215,191,4.0,52.51,50,4.3,0.664714,0.08,593,3,3,150
20.6668,313,8058,11,10079,268,0,192,169,124,300,1.0,213,213,179,49,209,167,22.0,49.459,50,4.18,0.668069,0.44,700,3,3,150
20.7668,314,7437,11,9886,263,0,192,133,17,300,nan,213,213,179,48,194,113,61.0,50.6131,50,3.88,0.632054,1.22,0,3,0,150
20.8668,316,8128,12,10340,275,0,192,198,59,300,nan,213,213,179,48,206,158,28.0,48.3518,50,4.12,0.467771,0.56,0,3,0,150
20.9668,317,7313,12,10370,276,0,192,203,59,300,nan,213,213,179,48,223,119,84.0,51.9166,50,4.46,0.427156,1.68,0,3,0,150
21.0668,318,7668,11,10312,274,0,192,120,81,300,1.0,213,213,179,48,188,169,-1.0,0.0,50,3.76,0.333211,0.0,0,3,0,150
21.1668,319,8122,10,9849,262,0,192,60,92,300,1.0,213,213,179,48,192,121,51.0,51.0,50,3.84,0.503363,1.02,0,3,0,150
21.2668,320,7892,11,10455,278,0,192,111,62,300,nan,213,213,179,48,224,121,83.0,54.2,50,4.48,0.51337,1.66,0,3,0,150
21.3668,321,7110,11,10118,269,0,192,193,63,300,nan,213,213,179,48,216,140,56.0,54.38,50,4.32,0.618757,1.12,0,3,0,150
21.4668,322,6931,11,10074,268,0,192,187,129,300,1.0,213,213,179,48,199,162,17.0,50.642,50,3.98,0.638948,0.34,0,3,0,150
21.5668,324,7695,11,9817,261,0,192,176,53,300,nan,213,213,179,48,220,139,61.0,51.6778,50,4.4,0.551191,1.22,0,3,0,150
21.6668,325,7437,10,9504,253,0,192,83,32,300,nan,213,213,179,48,220,114,86.0,55.11,50,4.4,0.434207,1.72,0,3,0,150
21.7668,327,9117,11,10534,280,0,192,182,51,300,nan,313,213,179,48,208,205,-17.0,0.0,50,4.16,0.422437,0.0,584,3,3,150
21.8668,328,8094,10,9771,260,0,192,164,111,300,1.0,213,213,179,48,201,104,77.0,77.0,50,4.02,0.409354,1.54,0,3,0,150
21.9668,330,7769,11,10623,283,0,192,119,61,300,nan,213,213,179,48,207,104,83.0,77.6,50,4.14,0.466482,1.66,0,3,0,150
22.1668,334,7930,11,10277,274,0,192,185,54,300,nan,213,213,179,48,202,69,113.0,81.14,50,4.04,0.484673,2.26,0,3,0,150
22.2668,335,6762,11,10371,276,0,192,139,47,300,nan,213,213,179,48,195,117,58.0,78.826,50,3.9,0.366679,1.16,0,3,0,150
22.4668,339,8402,11,10017,267,0,192,105,105,300,1.0,213,213,179,48,207,39,148.0,85.7434,50,4.14,0.480959,2.96,0,3,0,150
22.5668,339,7420,11,10496,279,0,192,160,106,300,1.0,213,213,179,48,213,138,55.0,82.6691,50,4.26,0.530836,1.1,0,3,0,150
22.6668,340,7482,11,10150,270,0,192,128,61,300,nan,213,213,179,48,205,148,37.0,78.1022,50,4.1,0.601318,0.74,0,3,0,150
22.7668,341,8287,11,10386,276,0,192,177,121,300,1.0,213,213,179,48,202,189,-7.0,0.0,50,4.04,0.691985,0.0,0,3,0,150
22.8668,342,8038,11,10186,271,0,192,196,66,300,nan,213,213,179,48,215,167,28.0,28.0,50,4.3,0.537339,0.56,0,3,0,150
22.9668,343,6911,11,10356,276,0,192,82,29,300,nan,213,213,179,48,215,79,116.0,36.8,50,4.3,0.477898,2.32,504,3,3,150
23.0668,344,6516,10,9616,256,0,192,205,138,300,1.0,213,213,179,48,209,143,46.0,37.72,50,4.18,0.528292,0.92,610,3,3,150
23.1668,345,7101,11,10343,275,0,192,186,56,300,nan,213,213,179,48,225,203,2.0,34.148,50,4.5,0.486374,0.04,694,3,3,150
23.2668,347,8226,11,10419,277,0,192,170,43,300,nan,213,213,179,48,204,154,30.0,33.7332,50,4.08,0.415829,0.6,0,3,0,150
23.3668,349,8493,11,10659,284,0,192,179,59,300,nan,213,213,179,48,220,144,56.0,35.9599,50,4.4,0.397827,1.12,0,3,0,150
23.4668,351,7999,10,9932,264,0,192,174,54,300,nan,213,213,179,48,226,122,84.0,40.7639,50,4.52,0.385106,1.68,0,3,0,150
23.5668,353,8616,10,9842,262,0,192,103,49,300,nan,213,213,179,48,204,154,30.0,39.6875,50,4.08,0.330997,0.6,0,3,0,150
23.7668,357,7426,11,10227,272,0,192,148,42,300,nan,213,213,179,48,203,0,184.0,54.1188,50,4.06,0.344666,3.68,0,3,0,150
23.8668,360,8198,11,10570,281,0,192,178,51,300,nan,213,213,179,48,201,152,29.0,51.6069,50,4.02,0.333643,0.58,0,3,0,150
24.0668,363,8174,11,10323,275,0,192,176,108,300,1.0,213,213,188,39,205,49,136.0,60.0462,50,4.1,0.401143,2.72,0,3,0,150
24.1668,364,8448,11,10323,275,0,192,189,68,300,nan,213,213,188,39,222,204,-2.0,0.0,50,4.44,0.38996,0.0,0,3,0,150
24.2668,365,7345,11,10565,281,0,192,116,12,300,nan,213,213,188,39,210,101,89.0,89.0,50,4.2,0.363241,1.78,0,3,0,150
24.4668,370,7630,9,9270,247,0,192,125,117,300,1.0,213,213,188,38,215,41,154.0,95.5,50,4.3,0.459174,3.08,0,3,0,150
24.5668,371,8310,11,10502,280,0,192,147,58,300,nan,213,213,188,38,194,167,7.0,86.65,50,3.88,0.482575,0.14,0,3,0,150
24.8668,376,7574,10,9749,259,0,192,209,75,300,1.0,213,213,188,38,197,9,168.0,94.785,50,3.94,0.520775,3.36,0,3,0,150
24.9668,378,8411,11,10779,287,0,192,180,58,300,nan,213,213,188,38,205,152,33.0,88.6065,50,4.1,0.358673,0.66,0,3,0,150
25.0668,379,8038,10,9955,265,0,192,89,43,300,nan,213,213,188,38,208,103,85.0,88.2458,50,4.16,0.372163,1.7,0,3,0,150
