time(s),rem_pkt,rem_bytes,q_pkt,q_bytes,q_ms, lost, est-bw(kbps),txed(kbps),rxed(kbps),topo(kbps), corr,vbw,obw, wnd_qdelay,wnd_mrange,qdelay,vqdelay,xqdelay,ma(XQ),target,qdFract,brFract,xqFract,incr(ms),status,evt,target(kbps)
6.40491,8,6709,0,0,0,0,350,449,449,1000,0.653552,489,389,0,12,2,0,-18.0,0.0,50,0.04,1,0.0,0,2,0,550
6.50491,8,6485,1,1030,8,0,350,456,456,1000,0.740278,489,389,0,12,2,0,-14.0,0.0,50,0.04,1,0.0,0,2,0,550
6.60491,10,8385,0,0,0,0,350,477,477,1000,0.175734,589,389,0,12,6,0,-8.0,0.0,50,0.12,1,0.0,0,2,0,550
6.70494,8,7319,0,0,0,0,371,620,620,1000,0.434733,612,412,1,11,6,1,-15.0,0.0,50,0.12,1,0.0,0,2,0,550
6.80491,7,6712,1,1030,8,0,379,585,505,1000,0.550147,521,421,1,11,7,7,-20.0,0.0,50,0.14,0.962627,0.0,0,2,0,550
6.90487,8,7337,0,0,0,0,379,376,456,1000,0.84723,521,421,1,11,5,0,-6.0,0.0,50,0.1,1,0.0,0,2,0,550
7.00491,11,9831,1,1042,8,0,379,506,506,1000,0.0757476,521,421,1,11,8,2,-14.0,0.0,50,0.16,1,0.0,0,2,0,550
7.10494,12,10414,3,3114,24,0,398,712,632,1000,0.781199,743,443,1,11,8,6,-18.0,0.0,50,0.16,0.971455,0.0,0,2,0,550
7.20494,8,6791,2,1865,14,0,415,712,632,1000,0.902831,662,462,1,21,22,19,-17.0,0.0,50,0.44,0.944727,0.0,574,0,5,415
7.30491,8,6875,0,0,0,0,423,422,543,1000,0.83015,470,470,1,21,14,6,-12.0,0.0,50,0.28,1.01479,0.0,698,0,0,417
7.40491,8,7110,0,0,0,0,423,470,470,1000,0.560994,570,470,1,21,2,0,-12.0,0.0,50,0.04,0.985983,0.0,0,0,0,419
7.50491,9,7590,0,0,0,0,424,568,488,1000,0.865824,571,471,1,21,6,0,-10.0,0.0,50,0.12,0.981788,0.0,0,0,0,422
7.60491,8,6530,1,1030,8,0,430,533,533,1000,0.238571,578,478,1,21,4,0,-14.0,0.0,50,0.08,1.02024,0.0,0,0,0,424
7.70491,9,6621,0,0,0,0,434,522,522,1000,0.831259,482,482,1,21,10,7,-17.0,0.0,50,0.2,0.961816,0.0,0,0,0,426
7.80491,9,6701,0,0,0,0,430,575,435,1000,0.54542,677,477,1,21,5,2,-17.0,0.0,50,0.1,0.917478,0.0,0,0,0,428
7.90491,8,5458,1,1030,8,0,428,376,456,1000,0.856016,475,475,1,21,2,0,-14.0,0.0,50,0.04,0.945516,0.0,0,0,0,428
8.00491,8,5774,0,0,0,0,428,424,424,1000,0.428399,475,475,1,21,3,1,-18.0,0.0,50,0.06,0.968181,0.0,0,0,0,428
8.10491,6,5034,0,0,0,0,426,461,461,1000,0.757985,474,474,1,21,4,0,-16.0,0.0,50,0.08,0.974409,0.0,0,0,0,428
8.20487,7,5251,1,374,2,0,426,402,402,1000,0.912292,474,474,1,21,1,1,-20.0,0.0,50,0.02,1.04805,0.0,0,0,0,428
8.30487,8,6180,0,0,0,0,414,420,340,1000,0.715458,460,460,1,21,4,0,-4.0,0.0,50,0.08,0.953184,0.0,0,0,0,428
8.40491,8,6549,1,1030,8,0,414,417,417,1000,0.807957,460,460,1,21,4,1,-17.0,0.0,50,0.08,0.962375,0.0,0,0,0,428
8.50491,10,8159,0,0,0,0,413,446,443,1000,0.43588,459,459,1,21,6,0,-8.0,0.0,50,0.12,0.950782,0.0,0,0,0,428
8.60491,10,7072,2,2072,16,0,412,472,449,1000,0.76142,858,458,1,21,5,5,-20.0,0.0,50,0.1,0.95095,0.0,0,0,0,428
8.70494,9,6661,0,0,0,0,420,499,543,1000,0.69269,466,466,1,21,12,8,-16.0,0.0,50,0.24,0.972274,0.0,0,0,0,428
8.80491,8,5426,1,262,2,0,418,452,452,1000,0.532475,565,465,1,21,3,3,-20.0,0.0,50,0.06,1.00762,0.0,0,0,0,428
8.90491,8,6128,0,0,0,0,415,354,434,1000,0.911453,462,462,1,21,2,0,-6.0,0.0,50,0.04,1.05648,0.0,0,0,0,428
9.00491,6,5291,0,0,0,0,418,490,490,1000,0.0,464,464,0,22,0,0,0.0,0.0,50,0,1.06865,0.0,0,0,0,428
9.10487,7,6148,1,1030,8,0,418,350,350,1000,0.671081,464,464,0,22,4,0,-13.0,0.0,50,0.08,1.04856,0.0,0,0,0,428
9.20487,5,4065,1,1030,8,0,418,411,411,1000,0.210478,464,464,0,22,5,0,-11.0,0.0,50,0.1,1.03885,0.0,0,0,0,428
9.30487,6,4776,1,1030,8,0,418,325,325,1000,0.898933,464,464,0,22,5,0,-7.0,0.0,50,0.1,1.04141,0.0,0,0,0,428
9.40487,5,3743,0,0,0,0,418,382,382,1000,0.643981,464,464,0,22,4,0,-13.0,0.0,50,0.08,1,0.0,0,0,0,428
9.50484,8,6165,0,0,0,0,418,219,219,1000,0.702823,464,464,0,22,4,0,-7.0,0.0,50,0.08,1,0.0,0,0,0,428
9.60491,8,5971,0,0,0,0,415,429,429,1000,0.921645,461,461,0,22,5,2,-17.0,0.0,50,0.1,1,0.0,0,0,0,428
9.70491,9,7543,0,0,0,0,409,414,397,1000,0.0,455,455,0,22,0,0,0.0,0.0,50,0,0.988544,0.0,0,0,0,428
9.80491,8,6297,1,1042,8,0,415,523,523,1000,0.877457,561,461,0,22,2,0,-16.0,0.0,50,0.04,0.991589,0.0,0,0,0,428
9.90491,9,6887,1,301,2,0,413,432,432,1000,0.415165,459,459,0,22,4,0,-14.0,0.0,50,0.08,0.991801,0.0,0,0,0,428
10.0049,5,4082,0,0,0,0,418,520,520,1000,0.257873,565,465,0,22,6,0,-8.0,0.0,50,0.12,0.991241,0.0,0,0,0,428
10.1049,10,7186,1,1030,8,0,418,326,326,1000,0.922353,465,465,0,22,3,0,-17.0,0.0,50,0.06,0.992531,0.0,0,0,0,428
10.2049,10,7636,1,144,1,0,420,563,483,1000,0.902084,566,466,0,22,6,0,-13.0,0.0,50,0.12,0.966198,0.0,0,0,0,428
10.3049,8,5328,0,0,0,0,426,530,530,1000,0.633589,573,473,0,22,8,3,-15.0,0.0,50,0.16,0.966304,0.0,0,0,0,428
10.4049,6,4903,1,1030,8,0,426,346,426,1000,0.843661,473,473,0,22,1,0,-5.0,0.0,50,0.02,1,0.0,0,0,0,428
10.5049,9,7665,0,0,0,0,411,392,312,1000,0.0,457,457,0,22,0,0,0.0,0.0,50,0,0.956357,0.0,0,0,0,428
10.6049,9,6753,1,1030,8,0,418,533,533,1000,0.471133,464,464,0,22,6,5,-19.0,0.0,50,0.12,1,0.0,0,0,0,428
10.7049,8,5989,0,0,0,0,424,533,533,1000,0.139764,671,471,0,22,5,0,-8.0,0.0,50,0.1,1,0.0,0,0,0,428
10.8049,8,6562,0,0,0,0,424,399,399,1000,0.28931,471,471,0,22,6,0,-8.0,0.0,50,0.12,1,0.0,0,0,0,428
10.9049,10,7457,0,0,0,0,414,364,364,1000,0.790732,461,461,0,22,2,0,-10.0,0.0,50,0.04,0.964007,0.0,0,0,0,428
11.0049,7,5328,1,1042,8,0,419,436,516,1000,0.632098,466,466,0,22,2,0,-12.0,0.0,50,0.04,1.04614,0.0,0,0,0,428
11.1049,7,5713,0,0,0,0,419,426,426,1000,0.49562,466,466,0,22,6,0,-4.0,0.0,50,0.12,1.04917,0.0,501,0,0,428
11.2049,5,4847,0,0,0,0,419,377,377,1000,0.687966,466,466,0,14,3,0,-14.0,0.0,50,0.06,1.04985,0.0,604,2,2,619
11.3049,8,6528,1,1030,8,0,419,387,387,1000,0.433105,466,466,0,14,9,0,-8.0,0.0,50,0.18,1.04015,0.0,692,0,5,419
11.4049,9,7910,1,90,0,0,410,527,367,1000,0.915165,556,456,0,12,5,4,-19.0,0.0,50,0.1,0.962872,0.0,787,0,0,419
11.5049,7,5593,0,0,0,0,419,552,552,1000,0.917221,566,466,0,12,8,1,-13.0,0.0,50,0.16,0.929545,0.0,896,0,0,419
11.6049,6,4812,1,972,7,0,419,331,411,1000,0.871662,466,466,0,12,4,0,-13.0,0.0,50,0.08,0.963237,0.0,999,0,0,419
11.7049,8,6023,1,1042,8,0,419,384,384,1000,0.77278,466,466,0,12,3,0,-7.0,0.0,50,0.06,0.955463,0.0,1103,0,0,419
11.8049,6,4510,0,0,0,0,418,454,454,1000,0.286891,465,465,0,12,7,5,-18.0,0.0,50,0.14,1.04642,0.0,1199,2,2,618
11.9049,8,6792,0,0,0,0,418,280,280,1000,0.105761,465,465,0,12,7,0,0.0,0.0,50,0.14,1.03991,0.0,1295,0,5,418
12.0049,8,6160,0,0,0,0,425,463,543,1000,0.635475,572,472,0,12,6,0,-2.0,0.0,50,0.12,1.05052,0.0,1401,2,2,625
12.1049,7,5804,0,0,0,0,425,428,428,1000,0.464347,572,472,0,12,2,0,-11.0,0.0,50,0.04,1.03976,0.0,0,2,0,625
12.2049,10,8611,1,1030,8,0,425,399,464,1000,0.594704,472,472,0,12,6,0,-6.0,0.0,50,0.12,1.09189,0.0,0,2,0,625
12.3049,8,7390,1,1042,8,0,437,668,608,1000,0.672891,686,486,0,12,9,0,-11.0,0.0,50,0.18,1.03792,0.0,0,2,0,625
12.4049,10,9043,0,0,0,0,440,591,511,1000,0.717225,588,488,0,12,9,4,-15.0,0.0,50,0.18,1.00194,0.0,0,2,0,625
12.5049,12,10981,1,888,7,0,453,563,643,1000,0.618603,604,504,0,12,9,8,-19.0,0.0,50,0.18,1.00187,0.0,0,2,0,625
12.6049,11,8967,4,3253,26,0,469,757,677,1000,0.1084,821,521,0,12,9,1,-12.0,0.0,50,0.18,0.974819,0.0,0,2,0,625
12.7049,11,9112,4,3324,26,0,470,689,529,1000,0.613403,522,522,0,28,28,25,-17.0,0.0,50,0.56,0.908383,0.0,0,2,0,625
12.8049,12,10982,1,1042,8,0,470,460,568,1000,0.900476,622,522,0,28,19,8,-9.0,0.0,50,0.38,0.956964,0.0,587,0,5,470
12.9049,13,10478,4,3345,26,0,480,638,638,1000,0.797682,634,534,0,28,18,11,-13.0,0.0,50,0.36,0.983351,0.0,688,0,0,472
13.0049,11,8732,4,3242,25,0,492,700,666,1000,0.471622,747,547,0,28,25,17,-12.0,0.0,50,0.5,0.949125,0.0,774,0,0,472
13.1049,10,8991,2,2072,16,0,491,459,539,1000,0.866283,546,546,0,28,21,14,-13.0,0.0,50,0.42,1.06857,0.0,885,0,0,474
13.2049,10,8959,2,2072,16,0,493,559,559,1000,0.00496506,647,547,0,28,20,10,-10.0,0.0,50,0.4,1.05496,0.0,982,0,0,477
13.3049,10,8105,1,1042,8,0,493,476,556,1000,0.809586,648,548,0,28,14,3,-9.0,0.0,50,0.28,1.05769,0.0,1092,0,0,479
13.4049,10,7516,1,432,3,0,494,561,561,1000,0.842882,649,549,0,28,10,0,-5.0,0.0,50,0.2,1.0778,0.0,0,0,0,482
13.5049,10,8494,0,0,0,0,492,441,521,1000,0.331117,547,547,0,28,5,0,-13.0,0.0,50,0.1,1.07848,0.0,0,0,0,484
13.6049,9,7300,1,244,1,0,493,640,560,1000,0.184623,648,548,0,28,6,0,-11.0,0.0,50,0.12,1.03774,0.0,0,0,0,486
13.7049,7,6353,1,1030,8,0,489,424,504,1000,0.528615,543,543,0,28,8,0,-11.0,0.0,50,0.16,1.03871,0.0,0,0,0,489
13.8049,9,6942,0,0,0,0,479,508,428,1000,0.564374,532,532,0,28,7,0,-8.0,0.0,50,0.14,1,0.0,0,0,0,489
13.9049,10,8570,1,1030,8,0,474,475,475,1000,0.735447,526,526,0,28,3,0,-7.0,0.0,50,0.06,0.960933,0.0,0,0,0,489
14.0049,9,7058,0,0,0,0,481,605,605,1000,0.279204,634,534,0,28,8,0,-9.0,0.0,50,0.16,0.96985,0.0,0,0,0,489
14.1049,9,7652,0,0,0,0,481,404,484,1000,0.828367,534,534,0,28,4,0,-15.0,0.0,50,0.08,1,0.0,0,0,0,489
14.2049,8,6379,1,1030,8,0,480,532,532,1000,0.331636,634,534,0,28,4,0,-8.0,0.0,50,0.08,1,0.0,0,0,0,489
14.3049,8,7005,0,0,0,0,478,510,510,1000,0.0445595,531,531,0,28,6,0,-2.0,0.0,50,0.12,1.03164,0.0,0,0,0,489
14.4049,10,8228,2,2072,16,0,474,514,480,1000,0.765057,626,526,0,28,6,0,-9.0,0.0,50,0.12,1.0232,0.0,0,0,0,489
14.5049,7,6364,0,0,0,0,478,578,578,1000,0.140571,631,531,0,28,8,0,-6.0,0.0,50,0.16,1.01792,0.0,503,0,0,489
14.6049,7,6455,1,1030,8,0,478,429,429,1000,0.135783,531,531,2,26,7,0,-6.0,0.0,50,0.14,0.983036,0.0,609,0,0,489
14.7049,5,3936,0,0,0,0,478,436,436,1000,0.446957,531,531,2,26,8,0,-7.0,0.0,50,0.16,0.986035,0.0,708,0,0,489
14.8048,8,5910,0,0,0,0,451,314,234,1000,0.607405,502,502,2,26,6,0,-9.0,0.0,50,0.12,0.949646,0.0,806,0,0,489
14.9049,10,8226,0,0,0,0,438,356,356,1000,0.5776,487,487,2,26,2,0,-14.0,0.0,50,0.04,0.947955,0.0,0,0,0,489
15.0049,9,7380,1,442,3,0,447,578,578,1000,0.730259,596,496,2,26,5,0,-9.0,0.0,50,0.1,0.962179,0.0,0,0,0,489
15.1049,8,6378,0,0,0,0,448,510,510,1000,0.775806,598,498,2,26,6,0,-6.0,0.0,50,0.12,0.954548,0.0,0,0,0,489
15.2049,6,5266,0,0,0,0,448,475,475,1000,0.671756,498,498,2,26,5,0,-15.0,0.0,50,0.1,1,0.0,0,0,0,489
15.3049,8,6020,0,0,0,0,448,421,421,1000,0.63302,498,498,2,26,7,0,-13.0,0.0,50,0.14,1,0.0,0,0,0,489
15.4049,8,7057,0,0,0,0,442,503,429,1000,0.696111,491,491,2,26,3,2,-19.0,0.0,50,0.06,0.970232,0.0,0,0,0,489
15.5049,9,7454,1,1042,8,0,442,484,484,1000,0.742254,491,491,2,26,4,4,-20.0,0.0,50,0.08,0.969069,0.0,0,0,0,489
15.6049,9,7657,1,1030,8,0,445,531,531,1000,0.0705642,595,495,2,26,7,0,-7.0,0.0,50,0.14,0.96934,0.0,592,0,0,489
15.7049,10,9210,1,1030,8,0,449,532,532,1000,0.211261,598,498,2,26,7,0,-7.0,0.0,50,0.14,0.970048,0.0,700,0,0,489
15.8049,9,8211,1,1042,8,0,456,656,583,1000,0.0966548,707,507,2,26,14,2,-8.0,0.0,50,0.28,0.94554,0.0,793,0,0,489
15.9049,7,5847,0,0,0,0,462,503,576,1000,0.864268,614,514,2,26,8,0,-8.0,0.0,50,0.16,1,0.0,900,0,0,489
16.0049,8,6692,1,1030,8,0,462,387,387,1000,0.0975671,514,514,2,26,4,0,-11.0,0.0,50,0.08,1,0.0,994,0,0,489
16.1049,9,7938,1,1042,8,0,464,535,535,1000,0.0426305,516,516,2,26,6,0,-9.0,0.0,50,0.12,1,0.0,1099,0,0,489
16.2049,7,5197,0,0,0,0,473,609,609,1000,0.806494,625,525,2,26,8,1,-13.0,0.0,50,0.16,1.03608,0.0,1199,0,0,489
16.3049,7,6459,0,0,0,0,473,415,415,1000,0.0,525,525,0,28,0,0,0.0,0.0,50,0,1.02996,0.0,0,0,0,489
16.4049,7,6428,0,0,0,0,473,436,436,1000,0.773677,525,525,0,28,4,0,-11.0,0.0,50,0.08,1,0.0,0,0,0,489
16.5049,7,6263,0,0,0,0,472,514,514,1000,0.21957,524,524,0,28,8,0,-7.0,0.0,50,0.16,1,0.0,0,0,0,489
16.6049,7,5987,0,0,0,0,472,422,422,1000,0.302083,524,524,0,28,4,0,-13.0,0.0,50,0.08,1,0.0,0,0,0,489
16.7049,8,6625,1,597,4,0,472,478,478,1000,0.805892,524,524,0,25,3,0,-2.0,0.0,50,0.06,1,0.0,0,0,0,489
16.8049,9,7746,0,0,0,0,465,478,450,1000,0.545524,517,517,0,25,8,0,-11.0,0.0,50,0.16,0.987779,0.0,0,0,0,489
16.9049,8,6540,0,0,0,0,471,584,584,1000,0.635401,623,523,0,25,8,5,-17.0,0.0,50,0.16,0.988506,0.0,0,0,0,489
17.0049,10,8659,0,0,0,0,471,443,443,1000,0.133373,523,523,0,21,3,0,-8.0,0.0,50,0.06,0.988167,0.0,596,0,0,489
17.1049,8,6534,0,0,0,0,475,571,571,1000,0.615413,628,528,0,20,5,0,-13.0,0.0,50,0.1,0.98886,0.0,694,0,0,489
17.2049,8,6653,0,0,0,0,468,522,442,1000,0.73345,520,520,0,14,8,0,-12.0,0.0,50,0.16,0.962298,0.0,800,0,0,489
17.3049,9,7140,0,0,0,0,466,500,500,1000,0.742977,518,518,0,14,7,4,-17.0,0.0,50,0.14,0.960749,0.0,899,0,0,489
17.4049,7,5989,1,1030,8,0,463,491,491,1000,0.845538,515,515,0,14,2,0,-13.0,0.0,50,0.04,0.961652,0.0,0,0,0,489
17.5049,9,8287,0,0,0,0,463,319,319,1000,0.912149,515,515,0,14,8,0,-1.0,0.0,50,0.16,0.956364,0.0,0,0,0,489
17.6049,6,5332,0,0,0,0,471,521,601,1000,0.128359,523,523,0,14,8,2,-14.0,0.0,50,0.16,1,0.0,0,2,2,671
17.7049,8,7149,0,0,0,0,455,426,346,1000,0.511073,506,506,0,14,5,0,-7.0,0.0,50,0.1,1,0.0,0,2,0,671
17.8049,9,8198,1,1042,8,0,455,571,571,1000,0.191606,606,506,0,14,4,0,-9.0,0.0,50,0.08,1,0.0,0,2,0,671
17.9049,9,6977,1,1042,8,0,454,575,495,1000,0.828351,605,505,0,14,8,0,-12.0,0.0,50,0.16,0.961826,0.0,0,2,0,671
18.0049,10,7259,0,0,0,0,454,473,553,1000,0.82858,605,505,0,14,9,6,-17.0,0.0,50,0.18,0.96093,0.0,504,0,5,454
18.1049,9,7742,1,1030,8,0,454,500,500,1000,0.681454,604,504,0,14,7,0,-7.0,0.0,50,0.14,0.968607,0.0,599,0,0,454
18.2049,10,8424,0,0,0,0,457,539,539,1000,0.75859,608,508,0,14,8,0,-10.0,0.0,50,0.16,1,0.0,705,2,2,657
18.3049,10,8010,1,1042,8,0,462,646,566,1000,0.159322,713,513,0,14,2,0,-11.0,0.0,50,0.04,0.970753,0.0,0,2,0,657
18.4049,12,10351,2,2072,16,0,462,480,480,1000,0.468535,513,513,0,14,11,10,-19.0,0.0,50,0.22,1,0.0,0,2,0,657
