time(s),rem_pkt,rem_bytes,q_pkt,q_bytes,q_ms, lost, est-bw(kbps),txed(kbps),rxed(kbps),topo(kbps), corr,vbw,obw, wnd_qdelay,wnd_mrange,qdelay,vqdelay,xqdelay,ma(XQ),target,qdFract,brFract,xqFract,incr(ms),status,evt,target(kbps)
6.61015,3,2765,0,0,0,0,190,144,144,500,1.0,211,211,0,15,15,15,-20.0,0.0,50,0.3,1,0.0,0,0,0,193
6.71021,4,2999,0,0,0,0,191,221,221,500,0.866025,312,212,0,15,15,3,-8.0,0.0,50,0.3,1,0.0,0,0,0,193
6.81021,4,2909,0,0,0,0,191,159,159,500,0.998906,412,212,0,15,1,0,-17.0,0.0,50,0.02,1,0.0,0,0,0,193
6.91021,3,2810,0,0,0,0,191,160,160,500,0.999959,412,212,0,15,1,0,-17.0,0.0,50,0.02,1,0.0,0,0,0,193
7.01021,5,3497,0,0,0,0,192,224,224,500,0.944911,214,214,0,15,15,14,-19.0,0.0,50,0.3,1,0.0,0,0,0,193
7.11021,5,3963,0,0,0,0,191,279,201,500,0.952956,312,212,0,15,1,0,-11.0,0.0,50,0.02,0.905062,0.0,0,0,0,193
7.21021,3,2721,0,0,0,0,193,238,238,500,0.965902,415,215,0,15,9,0,-10.0,0.0,50,0.18,0.913324,0.0,0,0,0,194
7.31015,5,3015,0,0,0,0,193,148,148,500,1.0,215,215,0,15,15,12,-17.0,0.0,50,0.3,0.912166,0.0,0,0,0,194
7.41021,5,2967,0,0,0,0,195,232,232,500,0.998487,417,217,0,15,1,0,-18.0,0.0,50,0.02,0.93031,0.0,0,0,0,195
7.51021,4,3463,0,0,0,0,189,228,157,500,0.800071,211,211,0,15,2,0,-18.0,0.0,50,0.04,0.867726,0.0,0,0,0,195
7.61021,3,2606,0,0,0,0,195,277,277,500,0.944357,317,217,0,15,9,2,-13.0,0.0,50,0.18,0.937047,0.0,0,0,0,196
7.71021,5,3064,0,0,0,0,195,208,208,500,0.835766,316,216,0,15,13,5,-12.0,0.0,50,0.26,0.925159,0.0,0,0,0,196
7.81027,3,2573,0,0,0,0,197,245,245,500,0.0,219,219,0,15,0,0,0.0,0.0,50,0,0.92617,0.0,0,0,0,197
7.91021,3,2031,0,0,0,0,196,206,205,500,1.0,318,218,0,15,11,3,-12.0,0.0,50,0.22,0.938637,0.0,0,0,0,197
8.01021,5,2586,0,0,0,0,196,162,162,500,0.998906,418,218,0,15,1,0,-17.0,0.0,50,0.02,0.999345,0.0,0,0,0,197
8.11027,3,2555,0,0,0,0,195,206,206,500,0.893041,217,217,0,15,1,0,-18.0,0.0,50,0.02,0.999123,0.0,0,0,0,197
8.21021,4,2694,0,0,0,0,194,204,204,500,0.944911,215,215,0,15,12,11,-19.0,0.0,50,0.24,0.999298,0.0,0,0,0,197
8.31021,3,2846,0,0,0,0,194,137,137,500,0.980573,315,215,0,15,2,0,-14.0,0.0,50,0.04,1,0.0,0,0,0,197
8.41021,5,2779,0,0,0,0,195,227,227,500,1.0,316,216,0,15,15,2,-7.0,0.0,50,0.3,1,0.0,0,0,0,197
8.51021,5,3781,0,0,0,0,190,222,169,500,0.996032,212,212,0,15,1,0,-19.0,0.0,50,0.02,0.932734,0.0,0,0,0,197
8.61021,5,3008,0,0,0,0,192,302,226,500,0.993955,413,213,0,15,12,4,-12.0,0.0,50,0.24,0.882254,0.0,0,0,0,197
8.71027,4,2949,0,0,0,0,194,165,240,500,0.0,216,216,0,15,0,0,0.0,0.0,50,0,0.94193,0.0,0,0,0,197
8.81021,5,2961,0,0,0,0,196,235,235,500,0.82221,318,218,0,15,7,5,-18.0,0.0,50,0.14,0.953808,0.0,0,0,0,197
8.91021,4,3246,0,0,0,0,191,236,162,500,0.966889,212,212,0,15,1,0,-16.0,0.0,50,0.02,0.889768,0.0,0,0,0,197
9.01021,3,2012,0,0,0,0,195,259,259,500,0.983607,317,217,0,15,8,2,-14.0,0.0,50,0.16,1.0008,0.0,0,0,0,197
9.11021,4,2721,0,0,0,0,195,160,160,500,0.996892,317,217,0,15,3,2,-19.0,0.0,50,0.06,1.00068,0.0,0,0,0,197
9.21021,3,1872,0,0,0,0,195,156,156,500,0.997131,417,217,0,15,1,0,-16.0,0.0,50,0.02,0.907956,0.0,0,0,0,197
9.31021,4,2683,0,0,0,0,195,149,149,500,1.0,217,217,0,15,6,0,-6.0,0.0,50,0.12,0.922266,0.0,0,0,0,197
9.41021,3,2291,0,0,0,0,188,214,139,500,0.998052,309,209,0,15,1,0,-17.0,0.0,50,0.02,0.889163,0.0,0,0,0,197
9.51021,4,3208,0,0,0,0,188,107,183,500,0.99926,209,209,0,15,10,1,-11.0,0.0,50,0.2,1,0.0,0,0,0,197
9.61021,3,2923,0,0,0,0,188,181,181,500,0.996616,309,209,0,15,5,0,-10.0,0.0,50,0.1,1,0.0,0,0,0,197
9.71015,6,4014,0,0,0,0,188,153,153,500,1.0,309,209,0,15,15,5,-10.0,0.0,50,0.3,1,0.0,0,0,0,197
9.81027,5,2900,0,0,0,0,191,241,241,500,0.988163,412,212,0,15,1,0,-15.0,0.0,50,0.02,1,0.0,0,0,0,197
9.91027,5,2763,0,0,0,0,193,232,232,500,0.997872,414,214,0,15,1,0,-15.0,0.0,50,0.02,1.08241,0.0,0,0,0,197
10.0103,2,1762,0,0,0,0,193,221,221,500,0.980837,315,215,0,15,1,0,-15.0,0.0,50,0.02,1,0.0,0,0,0,197
10.1101,6,4217,0,0,0,0,193,140,140,500,1.0,315,215,0,15,13,4,-11.0,0.0,50,0.26,1,0.0,0,0,0,197
10.2103,4,3038,0,0,0,0,197,259,259,500,0.0,219,219,0,15,0,0,0.0,0.0,50,0,1,0.0,0,0,0,198
10.3102,2,1955,0,0,0,0,199,243,243,500,0.996558,322,222,0,15,5,4,-19.0,0.0,50,0.1,1,0.0,0,0,0,199
10.4101,3,2811,0,0,0,0,199,156,156,500,nan,222,222,0,16,16,15,-19.0,0.0,50,0.32,1,0.0,0,0,0,200
10.5101,6,4105,0,0,0,0,199,144,144,500,1.0,222,222,0,16,14,14,-20.0,0.0,50,0.28,1,0.0,0,0,0,200
10.6103,5,3157,0,0,0,0,202,248,248,500,0.0,224,224,0,16,0,0,0.0,0.0,50,0,1,0.0,0,0,0,201
10.7103,5,3291,0,0,0,0,204,252,252,500,0.997469,427,227,0,16,2,0,-16.0,0.0,50,0.04,1,0.0,0,0,0,202
10.8102,4,3143,0,0,0,0,200,263,183,500,0.996193,223,223,0,16,2,1,-19.0,0.0,50,0.04,0.912003,0.0,0,0,0,202
10.9102,5,2783,0,0,0,0,203,251,251,500,0.997652,325,225,0,16,4,4,-20.0,0.0,50,0.08,0.931068,0.0,0,0,0,203
11.0102,4,2525,0,0,0,0,203,163,163,500,0.973945,425,225,0,16,1,0,-17.0,0.0,50,0.02,0.932157,0.0,0,0,0,203
11.1102,5,3143,0,0,0,0,203,202,202,500,0.0,225,225,0,16,0,0,0.0,0.0,50,0,0.909116,0.0,0,0,0,203
11.2102,3,2565,0,0,0,0,199,251,178,500,0.989674,221,221,0,16,2,0,-14.0,0.0,50,0.04,0.916444,0.0,0,0,0,203
11.3102,4,2834,0,0,0,0,197,205,205,500,0.970725,219,219,0,16,12,6,-14.0,0.0,50,0.24,0.911745,0.0,0,0,0,203
11.4102,4,3406,0,0,0,0,198,226,226,500,0.995859,420,220,0,16,13,7,-14.0,0.0,50,0.26,0.930821,0.0,0,0,0,203
11.5102,3,1708,0,0,0,0,202,272,272,500,0.927173,325,225,0,16,8,7,-19.0,0.0,50,0.16,0.937332,0.0,0,0,0,203
11.6102,4,3111,0,0,0,0,202,136,136,500,0.99705,325,225,0,16,3,0,-14.0,0.0,50,0.06,0.933582,0.0,0,0,0,203
11.7102,5,2916,0,0,0,0,202,168,168,500,0.999253,225,225,0,16,3,0,-15.0,0.0,50,0.06,1,0.0,0,0,0,203
11.8103,3,2533,0,0,0,0,203,233,233,500,0.985198,326,226,0,16,2,0,-13.0,0.0,50,0.04,1,0.0,0,0,0,204
11.9101,6,4288,0,0,0,0,194,202,122,500,1.0,215,215,0,16,12,5,-13.0,0.0,50,0.24,0.892102,0.0,0,0,0,204
12.0103,5,3007,0,0,0,0,198,263,263,500,0.969654,320,220,0,16,2,0,-3.0,0.0,50,0.04,0.907817,0.0,0,0,0,204
12.1103,3,2218,0,0,0,0,200,240,240,500,0.999449,322,222,0,16,1,1,-20.0,0.0,50,0.02,0.927824,0.0,0,0,0,204
12.2102,7,4161,0,0,0,0,200,177,177,500,0.997609,222,222,0,16,4,0,-10.0,0.0,50,0.08,0.909469,0.0,0,0,0,204
12.3103,4,3082,0,0,0,0,203,332,252,500,0.980253,325,225,0,16,3,0,-6.0,0.0,50,0.06,0.921098,0.0,0,0,0,204
12.4102,4,2791,0,0,0,0,204,246,246,500,0.970556,427,227,0,16,3,0,-15.0,0.0,50,0.06,0.936532,0.0,0,0,0,205
12.5102,4,3789,0,0,0,0,204,223,223,500,0.999538,227,227,0,16,4,0,-14.0,0.0,50,0.08,0.918381,0.0,0,0,0,205
12.6102,5,3116,0,0,0,0,204,239,223,500,0.5,326,226,0,16,14,4,-10.0,0.0,50,0.28,0.920902,0.0,0,0,0,205
12.7102,5,3075,0,0,0,0,199,169,169,500,0.0,221,221,0,16,0,0,0.0,0.0,50,0,0.981245,0.0,0,0,0,205
12.8102,5,2651,0,0,0,0,199,231,231,500,0.999025,422,222,0,16,1,0,-17.0,0.0,50,0.02,0.985152,0.0,0,0,0,205
12.9103,5,3079,0,0,0,0,199,212,212,500,0.95783,321,221,0,16,4,0,-11.0,0.0,50,0.08,0.984676,0.0,0,0,0,205
13.0102,5,2767,0,0,0,0,194,246,166,500,0.919701,215,215,0,16,1,1,-20.0,0.0,50,0.02,0.906855,0.0,0,0,0,205
13.1103,4,3010,0,0,0,0,194,141,221,500,0.914537,216,216,0,16,2,1,-19.0,0.0,50,0.04,1,0.0,0,0,0,205
13.2102,5,3071,0,0,0,0,196,248,240,500,0.995321,318,218,0,16,6,4,-18.0,0.0,50,0.12,0.993253,0.0,0,0,0,205
13.3102,5,2498,0,0,0,0,198,236,236,500,0.998254,420,220,0,16,2,0,-17.0,0.0,50,0.04,0.993288,0.0,500,0,0,205
13.4103,5,3335,0,0,0,0,198,199,199,500,0.967772,320,220,0,16,2,0,-11.0,0.0,50,0.04,0.993211,0.0,610,0,0,205
13.5102,6,3637,0,0,0,0,195,266,186,500,0.991505,317,217,0,16,1,0,-11.0,0.0,50,0.02,0.993338,0.0,710,0,0,205
13.6103,4,2811,0,0,0,0,202,210,290,500,0.993003,324,224,0,16,1,0,-15.0,0.0,50,0.02,1,0.0,808,0,0,205
13.7102,5,2864,0,0,0,0,196,224,162,500,0.994192,218,218,0,16,2,0,-17.0,0.0,50,0.04,0.931389,0.0,914,0,0,205
13.8103,4,2899,0,0,0,0,197,167,229,500,0.0,219,219,0,16,0,0,0.0,0.0,50,0,1,0.0,0,0,0,205
13.9102,5,3674,0,0,0,0,191,153,151,500,0.999355,312,212,0,16,1,1,-20.0,0.0,50,0.02,0.998046,0.0,0,0,0,205
14.0103,4,3045,0,0,0,0,198,293,293,500,0.963872,320,220,0,16,7,2,-15.0,0.0,50,0.14,1.07422,0.0,0,0,0,205
14.1102,6,3452,0,0,0,0,193,243,163,500,0.999917,215,215,0,16,2,0,-16.0,0.0,50,0.04,0.924321,0.0,0,0,0,205
14.2103,3,2015,0,0,0,0,199,196,276,500,0.976298,221,221,0,16,1,0,-19.0,0.0,50,0.02,1.05681,0.0,0,0,0,205
14.3102,6,3207,0,0,0,0,199,161,161,500,0.999908,221,221,0,16,1,0,-14.0,0.0,50,0.02,1,0.0,0,0,0,205
14.4103,4,3346,0,0,0,0,202,256,256,500,0.994321,224,224,0,14,1,1,-20.0,0.0,50,0.02,1,0.0,0,2,2,402
14.5102,6,4251,0,0,0,0,198,196,187,500,0.99485,321,221,0,14,6,4,-18.0,0.0,50,0.12,0.991877,0.0,0,2,0,402
14.6102,9,7315,3,2432,38,0,195,260,180,500,0.998631,216,216,0,14,2,0,-15.0,0.0,50,0.04,0.992002,0.0,0,2,0,402
14.7103,5,3714,0,0,0,0,217,466,458,500,0.978732,541,241,0,17,17,4,-7.0,0.0,50,0.34,0.928218,0.0,0,2,0,402
14.8102,5,3971,0,0,0,0,217,168,248,500,0.955011,341,241,0,17,9,3,-14.0,0.0,50,0.18,0.987957,0.0,0,2,0,402
14.9102,7,6159,0,0,0,0,217,256,256,500,0.878459,341,241,0,17,10,3,-13.0,0.0,50,0.2,0.987958,0.0,0,2,0,402
15.0103,6,5787,0,0,0,0,232,415,415,500,0.0677908,458,258,0,17,12,0,-5.0,0.0,50,0.24,0.995103,0.0,501,0,5,232
15.1103,7,5243,0,0,0,0,243,382,382,500,0.883392,471,271,0,17,14,3,-9.0,0.0,50,0.28,1.06533,0.0,603,0,0,233
15.2103,8,5575,0,0,0,0,250,419,339,500,0.630617,377,277,0,17,6,3,-17.0,0.0,50,0.12,0.945755,0.0,0,0,0,235
15.3103,6,4181,0,0,0,0,258,285,366,500,0.868211,386,286,0,17,7,0,-11.0,0.0,50,0.14,1.00011,0.0,0,0,0,236
15.4103,5,4399,0,0,0,0,262,334,334,500,0.841309,391,291,0,17,2,0,-4.0,0.0,50,0.04,1.00011,0.0,0,0,0,237
15.5102,6,4297,0,0,0,0,260,280,271,500,0.680414,389,289,0,17,10,0,-7.0,0.0,50,0.2,0.993998,0.0,0,0,0,238
15.6103,5,4154,0,0,0,0,265,263,343,500,0.674269,394,294,0,17,7,0,-3.0,0.0,50,0.14,1.13064,0.0,0,0,0,239
15.7102,7,5004,0,0,0,0,261,332,252,500,0.890431,290,290,0,17,8,3,-15.0,0.0,50,0.16,0.993325,0.0,0,0,0,241
15.8103,5,3594,0,0,0,0,264,320,320,500,0.719132,393,293,0,17,6,0,-4.0,0.0,50,0.12,0.994722,0.0,0,0,0,242
15.9103,5,2723,0,0,0,0,263,287,287,500,0.875785,393,293,0,17,3,0,-17.0,0.0,50,0.06,0.994555,0.0,0,0,0,243
16.0102,6,3814,0,0,0,0,263,190,190,500,0.99507,393,293,0,17,3,0,-17.0,0.0,50,0.06,1,0.0,0,0,0,244
16.1103,6,3954,0,0,0,0,263,225,225,500,0.905983,293,293,0,17,2,0,-12.0,0.0,50,0.04,1,0.0,0,0,0,245
16.2103,4,2936,0,0,0,0,265,316,316,500,0.727815,295,295,0,17,5,0,-11.0,0.0,50,0.1,1,0.0,0,0,0,247
16.3102,6,4030,0,0,0,0,253,167,154,500,0.837062,381,281,0,17,1,0,-18.0,0.0,50,0.02,0.985604,0.0,0,0,0,248
16.4103,4,2756,0,0,0,0,254,299,299,500,0.995345,383,283,0,17,5,0,-15.0,0.0,50,0.1,0.989197,0.0,0,0,0,249
16.5102,5,3187,0,0,0,0,254,220,220,500,0.997426,383,283,0,17,5,0,-15.0,0.0,50,0.1,0.989457,0.0,0,0,0,250
16.6103,4,2555,0,0,0,0,252,254,254,500,0.999703,280,280,0,17,1,0,-8.0,0.0,50,0.02,0.986253,0.0,0,0,0,252
16.7102,5,3891,0,0,0,0,252,204,204,500,0.928138,280,280,0,17,4,0,-5.0,0.0,50,0.08,1,0.0,0,0,0,253
16.8102,6,3997,0,0,0,0,247,311,231,500,0.992962,375,275,0,17,5,0,-9.0,0.0,50,0.1,0.919283,0.0,0,0,0,253
16.9103,5,3637,0,0,0,0,251,239,319,500,0.94667,379,279,0,17,5,0,-1.0,0.0,50,0.1,1,0.0,0,0,0,253
17.0102,6,4965,0,0,0,0,251,210,210,500,0.864622,279,279,0,17,4,0,-10.0,0.0,50,0.08,1,0.0,0,0,0,253
17.1103,5,3600,0,0,0,0,255,317,317,500,1.0,383,283,0,17,4,0,-14.0,0.0,50,0.08,1,0.0,0,0,0,254
17.2102,6,3455,0,0,0,0,248,288,208,500,0.963753,376,276,0,17,3,0,-11.0,0.0,50,0.06,1,0.0,0,0,0,254
17.3103,6,3710,0,0,0,0,248,196,276,500,0.0,276,276,0,17,0,0,0.0,0.0,50,0,1.06388,0.0,0,0,0,254
17.4103,4,2596,0,0,0,0,248,277,277,500,0.994596,376,276,0,17,4,1,-17.0,0.0,50,0.08,1,0.0,0,0,0,254
17.5102,5,3312,0,0,0,0,248,207,207,500,0.936011,376,276,0,17,5,1,-16.0,0.0,50,0.1,1,0.0,0,0,0,254
17.6103,4,2853,0,0,0,0,247,264,264,500,0.967259,275,275,0,17,6,2,-16.0,0.0,50,0.12,1,0.0,0,0,0,254
17.7102,6,3782,0,0,0,0,236,228,148,500,1.0,262,262,0,17,6,0,-13.0,0.0,50,0.12,1,0.0,0,0,0,254
17.8103,5,3536,0,0,0,0,239,222,302,500,0.974651,266,266,0,17,4,0,-13.0,0.0,50,0.08,1,0.0,0,0,0,254
17.9102,5,2957,0,0,0,0,234,282,202,500,0.919691,360,260,0,17,3,0,-4.0,0.0,50,0.06,0.919891,0.0,514,0,0,254
18.0103,5,3422,0,0,0,0,234,156,236,500,0.741767,260,260,0,17,1,0,-13.0,0.0,50,0.02,1,0.0,610,0,0,254
18.1102,5,3004,0,0,0,0,228,273,193,500,0.99681,253,253,0,17,4,0,-15.0,0.0,50,0.08,1,0.0,713,0,0,254
18.2103,5,3181,0,0,0,0,228,240,240,500,0.0,253,253,0,17,0,0,0.0,0.0,50,0,1,0.0,0,0,0,254
18.3102,5,3087,0,0,0,0,228,210,210,500,0.951387,353,253,0,17,4,0,-6.0,0.0,50,0.08,0.931257,0.0,0,0,0,254
18.4103,5,3771,0,0,0,0,228,202,246,500,0.843281,253,253,0,17,5,4,-19.0,0.0,50,0.1,0.961426,0.0,0,0,0,254
18.5102,6,4192,0,0,0,0,225,240,221,500,0.936679,350,250,0,17,5,0,-11.0,0.0,50,0.1,0.953138,0.0,0,0,0,254
18.6103,6,4049,0,0,0,0,225,175,255,500,0.98247,250,250,0,17,2,1,-19.0,0.0,50,0.04,1.127,0.0,0,0,0,254
18.7103,5,3875,0,0,0,0,232,323,323,500,0.982578,358,258,0,14,2,0,-3.0,0.0,50,0.04,1.11169,0.0,0,2,2,432
18.8102,6,3812,0,0,0,0,229,310,230,500,0.980835,355,255,0,14,4,0,-3.0,0.0,50,0.08,0.981941,0.0,504,0,5,229
