time(s),rem_pkt,rem_bytes,q_pkt,q_bytes,q_ms, lost, est-bw(kbps),txed(kbps),rxed(kbps),topo(kbps), corr,vbw,obw, wnd_qdelay,wnd_mrange,qdelay,vqdelay,xqdelay,ma(XQ),target,qdFract,brFract,xqFract,incr(ms),status,evt,target(kbps)
4.49691,5,3741,0,0,0,0,261,420,420,2000,0.224639,390,290,0,4,3,0,-16.0,0.0,50,0.06,1,0.0,800,2,2,461
4.59691,6,4531,0,0,0,0,261,299,299,2000,0.801493,390,290,0,4,1,0,-10.0,0.0,50,0.02,1,0.0,903,0,5,261
4.69691,6,5882,0,0,0,0,267,362,362,2000,0.495054,397,297,0,4,1,1,-20.0,0.0,50,0.02,1,0.0,1003,2,2,467
4.79691,8,5642,0,0,0,0,267,390,390,2000,0.612372,397,297,0,4,4,0,-16.0,0.0,50,0.08,1,0.0,1099,0,5,267
4.89692,10,8728,0,0,0,0,281,371,451,2000,0.811307,512,312,0,4,1,0,-9.0,0.0,50,0.02,1.05619,0.0,1203,2,2,481
4.99694,6,4304,0,0,0,0,316,698,698,2000,0.0949217,751,351,0,4,2,0,-9.0,0.0,50,0.04,1.0377,0.0,1300,0,5,316
5.09691,5,4542,0,0,0,0,315,344,344,2000,0.907959,450,350,0,4,2,0,-7.0,0.0,50,0.04,1.03692,0.0,1402,2,2,515
5.19689,7,5336,0,0,0,0,315,283,283,2000,0.184115,350,350,0,4,3,2,-19.0,0.0,50,0.06,1.04713,0.0,1500,0,5,315
5.29692,6,4888,0,0,0,0,322,426,426,2000,0.826898,458,358,0,4,1,0,-12.0,0.0,50,0.02,1.03766,0.0,1600,2,2,522
5.39691,6,4884,0,0,0,0,322,391,391,2000,0.872402,458,358,0,4,2,0,-15.0,0.0,50,0.04,1,0.0,1700,0,5,322
5.49691,6,5325,0,0,0,0,325,390,390,2000,0.947607,461,361,0,4,1,0,-7.0,0.0,50,0.02,1,0.0,1803,2,2,525
5.59691,5,4394,0,0,0,0,326,387,370,2000,0.276642,562,362,0,4,3,1,-18.0,0.0,50,0.06,0.990638,0.0,1899,0,5,326
5.69691,9,7527,0,0,0,0,325,351,351,2000,0.892573,361,361,0,4,3,0,-16.0,0.0,50,0.06,0.990965,0.0,2000,0,0,326
5.79692,7,5511,0,0,0,0,339,522,522,2000,0.577796,577,377,0,4,2,0,-16.0,0.0,50,0.04,0.991387,0.0,2099,0,0,327
5.89692,5,4666,0,0,0,0,345,440,440,2000,0.495216,483,383,0,4,1,0,-15.0,0.0,50,0.02,0.991592,0.0,2200,0,0,329
5.99689,6,4434,0,0,0,0,345,303,303,2000,1.0,383,383,0,4,4,0,-16.0,0.0,50,0.08,0.991226,0.0,2299,0,0,331
6.09691,6,5296,0,0,0,0,335,284,274,2000,0.96518,372,372,0,4,1,0,-11.0,0.0,50,0.02,0.993502,0.0,2402,0,0,332
6.19691,5,3903,0,0,0,0,340,423,423,2000,0.876094,377,377,0,4,3,2,-19.0,0.0,50,0.06,0.993061,0.0,2501,0,0,334
6.29691,5,4400,0,0,0,0,340,312,312,2000,0.951747,377,377,0,4,2,1,-19.0,0.0,50,0.04,0.994289,0.0,2600,0,0,336
6.39691,5,3896,0,0,0,0,337,352,352,2000,0.834058,375,375,0,4,3,0,-17.0,0.0,50,0.06,0.992657,0.0,2700,0,0,337
6.49691,5,3822,0,0,0,0,337,311,311,2000,0.796558,375,375,0,4,2,1,-19.0,0.0,50,0.04,0.994016,0.0,2799,0,0,339
6.59691,6,4853,0,0,0,0,337,305,305,2000,0.920553,375,375,0,4,3,0,-11.0,0.0,50,0.06,1,0.0,2901,2,2,537
6.69691,9,8063,0,0,0,0,337,388,388,2000,0.809859,375,375,0,4,2,1,-19.0,0.0,50,0.04,1,0.0,3001,0,5,337
6.79692,6,4920,0,0,0,0,354,565,565,2000,0.504382,694,394,0,4,2,0,-11.0,0.0,50,0.04,1,0.0,3102,2,2,554
6.89691,7,5294,0,0,0,0,354,393,393,2000,0.874911,394,394,0,4,1,0,-17.0,0.0,50,0.02,1,0.0,3203,0,5,354
6.99692,10,8869,0,0,0,0,357,423,423,2000,0.920342,497,397,0,4,1,0,-15.0,0.0,50,0.02,1,0.0,3299,2,2,557
7.09694,9,7178,0,0,0,0,378,629,629,2000,0.583367,720,420,0,4,2,0,-11.0,0.0,50,0.04,1,0.0,3401,0,5,378
7.19694,5,4140,0,0,0,0,392,574,574,2000,0.635201,635,435,0,4,1,0,-14.0,0.0,50,0.02,1,0.0,3503,2,2,592
7.29691,7,5666,0,0,0,0,392,331,331,2000,0.686064,435,435,0,4,1,0,-16.0,0.0,50,0.02,1,0.0,3599,0,5,392
7.39692,8,6806,0,0,0,0,393,453,453,2000,0.953463,537,437,0,4,1,0,-13.0,0.0,50,0.02,1,0.0,3699,2,2,593
7.49692,8,6976,0,0,0,0,393,464,464,2000,0.451282,537,437,0,4,2,0,-14.0,0.0,50,0.04,1,0.0,3802,0,5,393
7.59692,9,7216,0,0,0,0,404,558,558,2000,0.688327,649,449,0,4,1,0,-14.0,0.0,50,0.02,1,0.0,3899,2,2,604
7.69694,8,6448,0,0,0,0,404,577,577,2000,0.383811,649,449,1,3,1,0,-8.0,0.0,50,0.02,1,0.0,4001,0,5,404
7.79692,7,5249,0,0,0,0,410,576,515,2000,0.461278,756,456,1,3,1,0,-14.0,0.0,50,0.02,0.976939,0.0,4099,0,0,406
7.89692,7,5222,0,0,0,0,407,419,419,2000,0.830911,552,452,1,3,1,0,-13.0,0.0,50,0.02,0.976643,0.0,4199,0,0,408
7.99692,8,5476,0,0,0,0,404,417,417,2000,0.885094,549,449,1,3,1,0,-15.0,0.0,50,0.02,0.96955,0.0,4300,0,0,408
8.09692,6,4848,0,0,0,0,403,438,438,2000,0.779355,448,448,1,3,1,0,-19.0,0.0,50,0.02,0.97504,0.0,4400,0,0,408
8.19691,6,4009,0,0,0,0,403,387,387,2000,0.0,448,448,0,4,0,0,0.0,0.0,50,0,0.97293,0.0,0,0,0,408
8.29691,8,5896,0,0,0,0,403,320,320,2000,0.815371,448,448,0,4,2,0,-4.0,0.0,50,0.04,1,0.0,0,2,2,603
8.39692,7,5466,0,0,0,0,403,401,401,2000,0.782449,448,448,0,4,1,0,-19.0,0.0,50,0.02,1,0.0,0,2,0,603
8.49692,9,7730,0,0,0,0,403,437,437,2000,0.752381,448,448,0,4,1,0,-16.0,0.0,50,0.02,1,0.0,0,2,0,603
8.59694,7,5902,0,0,0,0,418,618,618,2000,0.3548,965,465,0,4,3,2,-19.0,0.0,50,0.06,1,0.0,0,2,0,603
8.69692,9,8458,0,0,0,0,418,472,472,2000,0.486702,565,465,0,4,2,0,-12.0,0.0,50,0.04,1,0.0,0,2,0,603
8.79694,9,6975,0,0,0,0,437,676,676,2000,0.388502,686,486,0,4,3,0,-17.0,0.0,50,0.06,1,0.0,0,2,0,603
8.89694,9,8221,0,0,0,0,437,558,558,2000,0.562845,586,486,0,4,1,0,-17.0,0.0,50,0.02,1,0.0,601,0,5,437
8.99694,8,6820,0,0,0,0,453,661,657,2000,0.0800431,803,503,0,4,2,0,-15.0,0.0,50,0.04,0.998875,0.0,697,0,0,439
9.09692,7,5546,0,0,0,0,456,545,545,2000,0.822945,607,507,0,4,1,0,-12.0,0.0,50,0.02,0.998624,0.0,798,0,0,441
9.19692,5,4557,0,0,0,0,451,443,443,2000,0.395285,501,501,0,4,1,0,-13.0,0.0,50,0.02,0.998478,0.0,901,0,0,444
9.29691,6,4895,0,0,0,0,451,364,364,2000,0.781071,501,501,0,4,4,0,-7.0,0.0,50,0.08,0.998694,0.0,998,0,0,446
9.39691,5,3880,0,0,0,0,451,311,311,2000,0.8882,501,501,0,4,2,0,-7.0,0.0,50,0.04,1,0.0,1099,2,2,651
9.49691,8,6845,0,0,0,0,451,310,310,2000,0.964297,501,501,0,4,1,0,-11.0,0.0,50,0.02,1,0.0,1199,0,5,451
9.59692,7,4583,0,0,0,0,455,547,547,2000,0.85332,605,505,0,4,2,1,-19.0,0.0,50,0.04,1,0.0,1297,2,2,655
9.69692,9,7338,0,0,0,0,455,366,366,2000,0.586955,505,505,0,4,1,0,-5.0,0.0,50,0.02,1,0.0,1400,0,5,455
9.79694,8,6896,0,0,0,0,462,587,587,2000,0.454872,613,513,0,4,1,0,-15.0,0.0,50,0.02,1,0.0,1501,2,2,662
9.89692,8,6159,0,0,0,0,462,551,551,2000,0.40419,613,513,0,4,2,0,-12.0,0.0,50,0.04,1,0.0,1597,0,5,462
9.99692,5,4603,0,0,0,0,460,492,492,2000,0.0,511,511,0,4,0,0,0.0,0.0,50,0,1,0.0,0,2,2,660
10.0969,9,7608,0,0,0,0,460,368,368,2000,0.884652,511,511,0,4,3,0,-14.0,0.0,50,0.06,1,0.0,0,2,0,660
10.1969,8,6880,0,0,0,0,460,608,608,2000,0.328057,711,511,0,4,2,0,-11.0,0.0,50,0.04,1,0.0,0,2,0,660
10.2969,7,6267,0,0,0,0,460,550,550,2000,0.315658,711,511,0,4,2,0,-13.0,0.0,50,0.04,1,0.0,0,2,0,660
10.3969,7,6116,0,0,0,0,460,501,501,2000,0.575396,511,511,0,4,3,2,-19.0,0.0,50,0.06,1,0.0,0,2,0,660
10.4969,12,9806,0,0,0,0,460,489,489,2000,0.477352,511,511,0,4,3,0,-17.0,0.0,50,0.06,1,0.0,0,2,0,660
10.597,12,10523,0,0,0,0,482,758,758,2000,0.126705,836,536,0,4,2,0,-10.0,0.0,50,0.04,1,0.0,501,0,5,482
10.697,10,8777,0,0,0,0,510,841,841,2000,0.251259,867,567,0,4,2,0,-12.0,0.0,50,0.04,1,0.0,601,2,2,710
10.7969,8,7332,0,0,0,0,510,622,622,2000,0.0768358,767,567,0,4,1,0,-9.0,0.0,50,0.02,1,0.0,701,0,5,510
10.8969,9,7373,0,0,0,0,512,586,586,2000,0.129183,568,568,0,4,2,0,-15.0,0.0,50,0.04,1,0.0,800,2,2,712
10.9969,7,6873,0,0,0,0,512,589,589,2000,0.0,568,568,0,4,0,0,0.0,0.0,50,0,1,0.0,0,2,0,712
11.0969,9,7043,0,0,0,0,512,549,549,2000,0.517198,568,568,0,4,4,0,-16.0,0.0,50,0.08,1,0.0,0,2,0,712
11.1969,7,6814,0,0,0,0,512,563,563,2000,0.678688,668,568,0,4,2,0,-6.0,0.0,50,0.04,1,0.0,0,2,0,712
11.2969,12,10290,0,0,0,0,512,545,545,2000,0.070014,568,568,0,4,4,4,-20.0,0.0,50,0.08,1,0.0,0,2,0,712
11.397,12,10653,0,0,0,0,534,823,823,2000,0.73933,1094,594,0,4,1,0,-19.0,0.0,50,0.02,1,0.0,0,2,0,712
11.497,9,8025,0,0,0,0,558,852,852,2000,0.297306,920,620,0,4,2,0,-17.0,0.0,50,0.04,1,0.0,0,2,0,712
11.5969,10,8733,0,0,0,0,558,562,562,2000,0.0,620,620,0,4,0,0,0.0,0.0,50,0,1,0.0,0,2,0,712
11.6969,12,10060,0,0,0,0,558,698,698,2000,0.803318,720,620,0,4,1,0,-15.0,0.0,50,0.02,1,0.0,0,2,0,712
11.797,8,6650,0,0,0,0,567,724,724,2000,0.591973,830,630,0,4,1,0,-9.0,0.0,50,0.02,1,0.0,0,2,0,712
11.8969,13,11518,0,0,0,0,567,532,532,2000,0.402339,630,630,0,4,2,0,-6.0,0.0,50,0.04,1,0.0,0,2,0,712
11.997,11,10240,0,0,0,0,587,854,854,2000,0.157379,953,653,0,4,1,0,-10.0,0.0,50,0.02,1,0.0,0,2,0,712
12.097,10,8559,0,0,0,0,602,819,819,2000,0.378486,769,669,0,4,3,2,-19.0,0.0,50,0.06,1,0.0,0,2,0,712
12.1969,13,11264,0,0,0,0,602,684,684,2000,0.0386839,769,669,0,4,1,0,-9.0,0.0,50,0.02,1,0.0,0,2,0,712
12.297,11,9264,0,0,0,0,623,901,901,2000,0.198926,892,692,0,4,1,0,-19.0,0.0,50,0.02,1,0.0,600,0,5,623
12.397,10,9002,0,0,0,0,627,741,741,2000,0.486492,797,697,0,4,1,0,-14.0,0.0,50,0.02,1,0.0,700,2,2,827
12.4969,11,10530,0,0,0,0,627,720,720,2000,0.543938,797,697,0,4,2,0,-11.0,0.0,50,0.04,1,0.0,800,0,5,627
12.597,9,7473,0,0,0,0,640,842,842,2000,0.537702,812,712,0,4,3,2,-19.0,0.0,50,0.06,1,0.0,901,2,2,840
12.6969,8,7040,0,0,0,0,640,517,517,2000,0.410008,712,712,0,4,1,0,-3.0,0.0,50,0.02,1,0.0,1002,0,5,640
12.7969,11,9620,0,0,0,0,640,563,563,2000,0.129868,712,712,0,4,1,0,-10.0,0.0,50,0.02,1,0.0,1100,2,2,840
12.8969,11,8710,0,0,0,0,640,689,689,2000,0.487974,712,712,0,4,1,0,-15.0,0.0,50,0.02,1,0.0,1200,0,5,640
12.997,8,7233,0,0,0,0,639,696,696,2000,0.378914,710,710,0,4,1,0,-17.0,0.0,50,0.02,1,0.0,1302,2,2,839
13.0969,12,10362,0,0,0,0,639,578,578,2000,0.00990876,710,710,0,4,3,0,-10.0,0.0,50,0.06,1,0.0,1400,0,5,639
13.197,11,9480,0,0,0,0,642,748,748,2000,0.420043,814,714,0,4,2,0,-17.0,0.0,50,0.04,1,0.0,1500,2,2,842
13.297,11,9757,0,0,0,0,642,758,758,2000,0.731095,714,714,0,4,3,0,-17.0,0.0,50,0.06,1,0.0,1600,0,5,642
13.3969,11,9554,0,0,0,0,641,780,700,2000,0.38721,813,713,0,4,2,0,-11.0,0.0,50,0.04,0.977549,0.0,1699,0,0,642
13.497,11,9706,0,0,0,0,646,764,764,2000,0.197231,818,718,0,4,2,0,-10.0,0.0,50,0.04,0.97379,0.0,1802,0,0,646
13.597,10,9095,0,0,0,0,651,776,776,2000,0.259365,823,723,0,4,1,0,-17.0,0.0,50,0.02,0.979105,0.0,1900,0,0,649
13.6969,9,7807,0,0,0,0,651,647,647,2000,0.359856,723,723,0,4,3,0,-10.0,0.0,50,0.06,0.973055,0.0,2001,0,0,652
13.7969,9,7261,0,0,0,0,651,624,624,2000,0.312139,723,723,0,4,2,0,-9.0,0.0,50,0.04,0.977738,0.0,2099,0,0,652
13.8969,12,9763,0,0,0,0,651,580,580,2000,0.239619,723,723,0,4,1,0,-6.0,0.0,50,0.02,1,0.0,2201,2,2,851
13.997,10,8415,0,0,0,0,651,781,781,2000,0.278207,823,723,0,4,1,0,-14.0,0.0,50,0.02,1,0.0,2299,0,5,651
14.0969,11,9527,0,0,0,0,647,673,673,2000,0.664777,718,718,0,4,1,0,-11.0,0.0,50,0.02,1,0.0,2402,2,2,847
14.1969,10,8905,0,0,0,0,647,682,682,2000,0.422477,718,718,0,4,1,0,-19.0,0.0,50,0.02,1,0.0,2500,0,5,647
14.2969,11,9532,0,0,0,0,646,712,712,2000,0.478361,718,718,0,4,2,0,-13.0,0.0,50,0.04,1,0.0,2599,2,2,846
14.3969,12,10195,0,0,0,0,646,682,682,2000,0.508807,818,718,0,4,1,0,-9.0,0.0,50,0.02,1,0.0,2700,0,5,646
14.497,9,7803,0,0,0,0,655,815,815,2000,0.433773,828,728,0,4,2,0,-10.0,0.0,50,0.04,1,0.0,2801,2,2,855
14.5969,10,9129,0,0,0,0,655,624,624,2000,0.0,728,728,0,4,0,0,0.0,0.0,50,0,1,0.0,0,2,0,855
14.6969,7,5808,0,0,0,0,655,650,650,2000,0.636688,728,728,0,4,1,0,-9.0,0.0,50,0.02,1,0.0,0,2,0,855
14.7969,9,8794,0,0,0,0,655,464,464,2000,0.463436,728,728,0,4,2,0,-8.0,0.0,50,0.04,1,0.0,0,2,0,855
14.8969,14,11630,0,0,0,0,655,703,703,2000,0.0428554,728,728,0,4,4,0,-16.0,0.0,50,0.08,1,0.0,0,2,0,855
14.997,12,10900,0,0,0,0,673,930,930,2000,0.296993,1048,748,0,4,1,0,-12.0,0.0,50,0.02,1,0.0,0,2,0,855
15.097,12,10892,0,0,0,0,684,872,872,2000,0.268687,960,760,0,4,2,0,-14.0,0.0,50,0.04,1,0.0,0,2,0,855
15.197,11,9586,0,0,0,0,684,791,791,2000,0.0774034,860,760,0,4,1,0,-13.0,0.0,50,0.02,1,0.0,500,0,5,684
15.2969,12,9389,0,0,0,0,677,686,686,2000,0.497986,753,753,0,4,2,2,-20.0,0.0,50,0.04,1,0.0,601,2,2,877
15.397,12,10571,0,0,0,0,677,751,751,2000,0.421075,853,753,0,4,1,0,-10.0,0.0,50,0.02,1,0.0,701,0,5,677
15.497,13,12036,0,0,0,0,686,845,845,2000,0.135205,862,762,0,4,1,0,-14.0,0.0,50,0.02,1,0.0,804,2,2,886
15.597,12,10482,0,0,0,0,686,882,882,2000,0.0,762,762,0,4,0,0,0.0,0.0,50,0,1,0.0,0,2,0,886
15.697,15,14064,0,0,0,0,686,838,838,2000,0.1817,762,762,0,4,2,0,-16.0,0.0,50,0.04,1,0.0,0,2,0,886
15.797,12,10587,0,0,0,0,718,1125,1125,2000,0.0,1198,798,0,4,1,0,-15.0,0.0,50,0.02,1,0.0,0,2,0,886
15.897,11,9781,0,0,0,0,723,926,846,2000,0.114779,903,803,0,4,2,0,-18.0,0.0,50,0.04,0.982715,0.0,0,2,0,886
15.997,12,11060,0,0,0,0,723,782,782,2000,0.460919,803,803,0,4,2,0,-13.0,0.0,50,0.04,0.978263,0.0,0,2,0,886
16.097,15,14041,0,0,0,0,723,884,884,2000,0.540403,903,803,0,4,1,0,-19.0,0.0,50,0.02,0.982483,0.0,0,2,0,886
16.197,12,10226,0,0,0,0,744,1043,1043,2000,0.233439,1027,827,0,4,2,2,-20.0,0.0,50,0.04,0.983236,0.0,0,2,0,886
16.297,13,11889,0,0,0,0,736,818,738,2000,0.420517,818,818,0,4,1,0,-16.0,0.0,50,0.02,0.977328,0.0,600,0,5,736
16.397,12,11473,0,0,0,0,741,871,871,2000,0.538196,923,823,0,4,2,0,-12.0,0.0,50,0.04,0.981817,0.0,698,0,0,740
16.497,11,9843,0,0,0,0,742,837,837,2000,0.132196,825,825,0,4,4,4,-20.0,0.0,50,0.08,0.982043,0.0,798,0,0,744
16.5969,10,9009,0,0,0,0,742,707,707,2000,0.00712385,825,825,0,4,1,0,-8.0,0.0,50,0.02,0.981299,0.0,897,0,0,744
16.6969,10,9138,0,0,0,0,742,720,720,2000,0.0,825,825,0,4,0,0,0.0,0.0,50,0,0.979773,0.0,0,0,0,744
16.7969,12,11061,0,0,0,0,742,731,731,2000,0.239125,825,825,0,4,3,0,-11.0,0.0,50,0.06,1,0.0,0,2,2,942
16.897,11,9468,0,0,0,0,742,804,804,2000,0.632247,925,825,0,4,2,0,-16.0,0.0,50,0.04,1,0.0,0,2,0,942
16.997,13,11942,0,0,0,0,742,677,757,2000,0.0,825,825,0,4,0,0,0.0,0.0,50,0,1.02727,0.0,0,2,0,942
17.097,12,11117,0,0,0,0,754,962,955,2000,0.63762,938,838,0,4,2,0,-14.0,0.0,50,0.04,1.01875,0.0,0,2,0,942
17.197,13,12028,0,0,0,0,751,889,809,2000,0.0213845,835,835,0,4,1,1,-20.0,0.0,50,0.02,0.997912,0.0,0,2,0,942
17.297,13,11757,0,0,0,0,751,882,882,2000,0.365311,935,835,0,4,2,0,-15.0,0.0,50,0.04,0.998349,0.0,0,2,0,942
17.397,11,9613,0,0,0,0,751,940,940,2000,0.193783,935,835,0,4,3,0,-15.0,0.0,50,0.06,0.998401,0.0,0,2,0,942
17.497,15,13631,0,0,0,0,751,769,769,2000,0.390355,835,835,0,4,1,0,-13.0,0.0,50,0.02,0.98043,0.0,0,2,0,942
17.597,11,10201,0,0,0,0,767,1010,1010,2000,0.0,852,852,0,4,0,0,0.0,0.0,50,0,0.982189,0.0,0,2,0,942
17.6969,13,12469,0,0,0,0,767,736,736,2000,0.102062,852,852,0,4,2,0,-10.0,0.0,50,0.04,1,0.0,0,2,0,942
17.797,15,12928,0,0,0,0,767,917,917,2000,0.56764,952,852,0,4,3,0,-15.0,0.0,50,0.06,1,0.0,0,2,0,942
17.897,12,10955,0,0,0,0,776,1034,954,2000,0.495294,1063,863,0,4,1,0,-15.0,0.0,50,0.02,0.978369,0.0,0,2,0,942
17.997,11,9509,0,0,0,0,776,753,833,2000,0.1051,963,863,0,4,3,0,-17.0,0.0,50,0.06,1,0.0,0,2,0,942
18.097,10,9059,0,0,0,0,776,760,760,2000,0.101267,863,863,0,4,2,0,-12.0,0.0,50,0.04,1,0.0,0,2,0,942
18.1969,14,11799,0,0,0,0,776,724,724,2000,0.224121,863,863,0,4,1,0,-9.0,0.0,50,0.02,1,0.0,500,0,5,776
18.297,10,8372,0,0,0,0,783,943,943,2000,0.188197,871,871,0,4,1,1,-20.0,0.0,50,0.02,1.02513,0.0,603,2,2,983
18.3969,14,11858,0,0,0,0,765,687,669,2000,0.51771,850,850,0,4,1,0,-14.0,0.0,50,0.02,1.01612,0.0,699,0,5,765
18.497,12,10670,0,0,0,0,774,948,948,2000,0.305044,960,860,0,4,1,0,-15.0,0.0,50,0.02,0.995671,0.0,802,0,0,769
18.597,13,12430,0,0,0,0,774,891,853,2000,0.0,860,860,0,4,0,0,0.0,0.0,50,0,0.986788,0.0,0,0,0,773
18.697,13,10953,0,0,0,0,778,914,914,2000,0.483445,965,865,0,4,3,0,-10.0,0.0,50,0.06,0.987359,0.0,0,0,0,777
18.797,11,9824,0,0,0,0,779,796,876,2000,0.0,866,866,0,4,0,0,0.0,0.0,50,0,1.01187,0.0,0,2,2,979
