time(s),rem_pkt,rem_bytes,q_pkt,q_bytes,q_ms, lost, est-bw(kbps),txed(kbps),rxed(kbps),topo(kbps), corr,vbw,obw, wnd_qdelay,wnd_mrange,qdelay,vqdelay,xqdelay,ma(XQ),target,qdFract,brFract,xqFract,incr(ms),status,evt,target(kbps)
82.722,675,14965,18,16965,271,2,308,275,227,500,0.819291,343,343,240,18,252,207,25.0,23.8855,100,2.52,0.575349,0.5,0,1,0,310
82.822,672,11695,18,16670,266,0,308,345,345,500,0.777286,343,343,240,18,251,242,-11.0,0.0,100,2.51,0.634788,0.0,0,1,0,310
82.922,673,12577,18,16853,269,1,308,328,216,500,0.0271594,343,343,240,19,259,234,5.0,5.0,100,2.59,0.639605,0.1,0,1,0,310
83.022,674,12982,19,16958,271,1,308,239,159,500,0.743608,343,343,240,19,250,189,41.0,8.6,100,2.5,0.797953,0.82,0,1,0,310
83.122,674,13361,18,16314,261,3,308,274,170,500,0.815967,343,343,238,21,238,186,32.0,10.94,100,2.38,0.751281,0.64,0,1,0,310
83.2219,676,14369,19,16785,268,0,308,152,152,500,1.0,343,343,238,21,250,198,32.0,13.046,100,2.5,0.779649,0.64,0,1,0,310
83.322,676,14978,17,16240,259,0,308,257,257,500,0.438274,343,343,238,21,253,220,13.0,13.0414,100,2.53,0.801628,0.26,0,1,0,310
83.422,677,14816,18,17828,285,1,308,353,235,500,0.717966,343,343,238,21,256,242,-6.0,0.0,100,2.56,0.763712,0.0,0,1,0,310
83.522,674,12239,18,16885,270,3,308,363,137,500,0.988509,343,343,236,23,236,165,51.0,51.0,100,2.36,0.694517,1.02,0,1,0,310
83.622,677,14451,18,16038,256,1,308,233,160,500,1.0,343,343,236,23,253,206,27.0,48.6,100,2.53,0.692954,0.54,0,1,0,310
83.722,680,14052,19,17703,283,1,308,331,160,500,1.0,343,343,236,23,252,176,56.0,49.34,100,2.52,0.540247,1.12,0,1,0,310
83.822,679,14366,19,17163,274,0,308,260,180,500,0.673811,343,343,236,23,251,223,8.0,45.206,100,2.51,0.566133,0.16,0,1,0,310
83.922,682,15200,20,17762,284,0,308,276,211,500,0.980609,343,343,236,25,261,207,34.0,44.0854,100,2.61,0.579617,0.68,0,1,0,310
84.022,681,14010,20,16458,263,1,308,312,258,500,0.556649,343,343,236,25,251,243,-12.0,0.0,100,2.51,0.686012,0.0,0,1,0,310
84.122,682,12340,19,16278,260,0,308,274,128,500,0.935322,343,343,236,25,250,202,28.0,28.0,100,2.5,0.692713,0.56,510,1,3,310
84.222,683,13189,20,17386,278,0,308,230,230,500,0.530545,343,343,236,25,254,189,45.0,29.7,100,2.54,0.757367,0.9,606,1,3,310
84.322,681,11958,19,17431,278,1,308,343,238,500,0.680982,343,343,236,25,253,234,-1.0,0.0,100,2.53,0.742429,0.0,695,1,3,310
84.422,682,13417,17,15946,255,0,308,276,216,500,0.87701,343,343,236,25,248,220,8.0,8.0,100,2.48,0.724028,0.16,812,1,3,310
84.522,682,12603,17,16107,257,1,308,221,141,500,0.942112,343,343,236,25,241,156,65.0,13.7,100,2.41,0.772045,1.3,0,1,0,310
84.622,683,13209,17,16529,264,1,308,378,195,500,0.590301,343,343,236,25,256,234,2.0,12.53,100,2.56,0.705561,0.04,0,1,0,310
84.7219,686,15353,17,16541,264,0,308,219,140,500,1.0,343,343,236,25,258,237,1.0,11.377,100,2.58,0.63363,0.02,0,1,0,310
84.822,687,14054,18,17189,275,0,308,333,231,500,0.662849,343,343,236,25,250,215,15.0,11.7393,100,2.5,0.647345,0.3,0,1,0,310
84.922,688,13450,18,16289,260,1,308,236,193,500,0.998077,343,343,236,25,246,172,54.0,15.9654,100,2.46,0.649335,1.08,0,1,0,310
85.022,690,15258,19,17062,272,1,308,267,210,500,0.654654,343,343,236,25,260,223,17.0,16.0688,100,2.6,0.67668,0.34,0,1,0,310
85.122,689,13850,19,17792,284,0,308,312,312,500,0.838728,343,343,236,25,257,232,5.0,14.9619,100,2.57,0.794448,0.1,0,1,0,310
85.222,689,14204,19,16831,269,2,308,308,138,500,0.907388,343,343,236,25,243,185,38.0,17.2658,100,2.43,0.759912,0.76,0,1,0,310
85.322,689,13675,19,17324,277,0,308,330,330,500,0.119534,343,343,236,25,245,241,-16.0,0.0,100,2.45,0.813333,0.0,0,1,0,310
85.422,689,14123,19,17562,280,1,308,309,276,500,0.753198,343,343,236,25,251,227,4.0,4.0,100,2.51,0.838738,0.08,0,1,0,310
85.522,690,15408,17,16687,266,0,308,301,221,500,0.72594,343,343,236,25,249,228,1.0,3.7,100,2.49,0.773376,0.02,0,1,0,310
85.622,690,15866,18,16981,271,1,308,215,253,500,0.428871,343,343,236,25,248,233,-5.0,0.0,100,2.48,0.832706,0.0,0,1,0,310
85.722,691,15540,17,16434,262,2,308,267,120,500,1.0,343,343,236,25,251,162,69.0,69.0,100,2.51,0.797587,1.38,0,1,0,310
85.822,691,15734,16,16175,258,1,308,390,331,500,0.642005,343,343,236,25,249,227,2.0,62.3,100,2.49,0.788904,0.04,516,1,3,310
85.922,693,17019,17,16984,271,0,308,404,214,500,0.225018,443,343,236,25,257,244,-7.0,0.0,100,2.57,0.722954,0.0,591,1,3,310
86.022,695,15204,17,15427,246,1,308,340,160,500,1.0,343,343,236,25,261,190,51.0,51.0,100,2.61,0.589144,1.02,704,1,3,310
86.1219,697,15117,18,16822,269,0,308,312,80,500,nan,343,343,236,26,262,203,39.0,49.8,100,2.62,0.528444,0.78,803,1,3,310
86.222,697,12703,18,17117,273,0,308,326,271,500,0.100428,343,343,236,26,257,219,18.0,46.62,100,2.57,0.595754,0.36,902,1,3,310
86.322,697,12154,18,16480,263,2,308,244,193,500,0.852891,343,343,236,26,246,188,38.0,45.758,100,2.46,0.575601,0.76,0,1,0,310
86.422,698,12923,19,16064,257,1,308,230,160,500,1.0,343,343,236,26,256,231,5.0,41.6822,100,2.56,0.594326,0.1,0,1,0,310
86.522,699,12779,20,17399,278,1,308,237,193,500,0.896258,343,343,236,26,253,175,58.0,43.314,100,2.53,0.787116,1.16,0,1,0,310
86.622,701,14623,20,17729,283,0,308,193,193,500,0.832203,343,343,236,26,246,210,16.0,40.5826,100,2.46,0.816721,0.32,0,1,0,310
86.722,700,13866,19,17396,278,0,310,361,361,500,0.88065,344,344,236,26,249,245,-16.0,0.0,100,2.49,0.868981,0.0,0,1,0,310
86.822,701,14354,18,16701,267,0,308,275,231,500,0.124663,343,343,236,26,254,228,6.0,6.0,100,2.54,0.917453,0.12,0,1,0,310
86.922,702,15013,19,17981,287,1,308,315,270,500,0.107652,343,343,236,26,252,231,1.0,5.5,100,2.52,0.903116,0.02,0,1,0,310
87.022,703,16095,18,16711,267,1,308,340,214,500,0.919417,343,343,236,26,252,223,9.0,5.85,100,2.52,0.85466,0.18,0,1,0,310
87.122,703,15829,19,17205,275,3,308,300,160,500,1.0,343,343,236,29,265,196,49.0,10.165,100,2.65,0.776128,0.98,0,1,0,310
87.222,705,16958,20,17407,278,0,308,270,196,500,0.757663,343,343,236,29,250,245,-15.0,0.0,100,2.5,0.713123,0.0,0,1,0,310
87.322,707,16364,20,16581,265,1,308,368,208,500,0.933528,343,343,236,29,253,191,42.0,42.0,100,2.53,0.608318,0.84,596,1,3,310
87.422,706,16325,21,17928,286,1,308,347,341,500,0.64461,443,343,236,29,250,241,-11.0,0.0,100,2.5,0.6884,0.0,681,1,3,310
87.522,705,15589,19,17472,279,1,308,310,279,500,0.800781,343,343,236,29,244,213,11.0,11.0,100,2.44,0.791071,0.22,0,1,0,310
87.622,705,15706,18,16974,271,1,308,246,166,500,0.952452,343,343,241,24,245,176,49.0,14.8,100,2.45,0.78277,0.98,0,1,0,310
87.722,706,16346,17,15336,245,1,308,393,176,500,0.906867,343,343,239,26,239,239,-20.0,0.0,100,2.39,0.70348,0.0,0,1,0,310
87.822,706,14599,18,17380,278,1,308,328,299,500,0.823259,343,343,239,26,255,210,25.0,25.0,100,2.55,0.720735,0.5,0,1,0,310
87.922,707,15502,17,16551,264,0,308,380,256,500,0.540708,443,343,239,26,248,233,-5.0,0.0,100,2.48,0.709797,0.0,0,1,0,310
88.022,708,15240,17,16570,265,0,308,219,219,500,0.0632653,343,343,239,26,246,195,31.0,31.0,100,2.46,0.712691,0.62,0,1,0,310
88.122,708,14348,17,16221,259,2,308,307,240,500,0.0640184,343,343,239,26,261,202,39.0,31.8,100,2.61,0.731209,0.78,0,1,0,310
88.222,710,15582,18,16604,265,2,308,260,125,500,1.0,343,343,239,26,257,201,36.0,32.22,100,2.57,0.76235,0.72,0,1,0,310
88.322,712,16331,19,17251,276,1,308,293,160,500,1.0,343,343,239,26,264,239,5.0,29.498,100,2.64,0.684839,0.1,0,1,0,310
88.422,712,15272,19,17305,276,0,308,403,323,500,0.500835,343,343,239,26,252,221,11.0,27.6482,100,2.52,0.719554,0.22,581,1,3,310
88.522,713,15557,19,16968,271,0,308,315,310,500,0.108286,343,343,239,26,245,233,-8.0,0.0,100,2.45,0.733306,0.0,0,1,0,310
88.622,712,16093,18,16276,260,3,308,282,163,500,0.748933,343,343,239,26,249,195,34.0,34.0,100,2.49,0.738865,0.68,0,1,0,310
88.722,713,15790,18,16534,264,0,308,281,198,500,0.195596,343,343,239,26,252,222,10.0,31.6,100,2.52,0.775769,0.2,0,1,0,310
88.822,711,13560,19,17303,276,2,308,425,278,500,0.420978,343,343,239,26,253,217,16.0,30.04,100,2.53,0.728727,0.32,0,1,0,310
88.922,711,14623,17,16235,259,0,308,338,258,500,0.256535,343,343,239,26,248,232,-4.0,0.0,100,2.48,0.67711,0.0,0,1,0,310
89.022,712,15390,18,16873,269,2,308,295,290,500,0.794458,343,343,239,26,246,212,14.0,14.0,100,2.46,0.765243,0.28,0,1,0,310
89.122,715,17955,18,17609,281,0,308,254,203,500,0.0,343,343,239,26,252,227,5.0,13.1,100,2.52,0.785371,0.1,0,1,0,310
89.222,716,17874,17,16237,259,1,308,326,196,500,0.339422,343,343,239,26,261,204,37.0,15.49,100,2.61,0.78096,0.74,0,1,0,310
89.322,718,18181,18,16997,271,0,308,382,171,500,0.751729,343,343,239,26,247,211,16.0,15.541,100,2.47,0.684351,0.32,0,1,0,310
89.4221,716,15576,18,16354,261,2,308,462,384,500,0.43199,343,343,239,26,253,249,-16.0,0.0,100,2.53,0.723851,0.0,0,1,0,310
89.522,720,19011,18,16685,266,0,308,409,200,500,0.75026,343,343,239,26,252,249,-17.0,0.0,100,2.52,0.630035,0.0,0,1,0,310
89.622,718,16267,17,15558,248,1,308,337,320,500,0.906618,343,343,239,26,253,231,2.0,2.0,100,2.53,0.676267,0.04,0,1,0,310
89.722,718,16632,18,16969,271,1,308,264,178,500,0.316126,343,343,239,26,259,223,16.0,3.4,100,2.59,0.676064,0.32,0,1,0,310
89.822,718,14471,18,17685,282,1,308,317,276,500,0.402977,343,343,239,26,241,199,22.0,5.26,100,2.41,0.759294,0.44,0,1,0,310
89.922,715,11817,17,16462,263,2,308,395,259,500,0.566937,343,343,239,26,257,227,10.0,5.734,100,2.57,0.78731,0.2,0,1,0,310
90.022,719,15363,18,17063,273,0,308,244,244,500,0.346346,343,343,239,26,251,234,-3.0,0.0,100,2.51,0.820725,0.0,0,1,0,310
90.1219,723,17623,18,16875,270,0,308,276,80,500,nan,343,343,239,34,273,233,20.0,20.0,100,2.73,0.693783,0.4,0,1,0,310
90.222,724,16439,18,17209,275,2,308,301,107,500,1.0,343,343,239,34,257,149,88.0,26.8,100,2.57,0.568521,1.76,0,1,0,310
90.322,725,15915,18,16358,261,0,308,182,182,500,0.798974,343,343,239,34,256,192,44.0,28.52,100,2.56,0.624814,0.88,0,1,0,310
90.422,724,13985,19,16797,268,1,308,448,367,500,0.950752,443,343,239,34,266,252,-6.0,0.0,100,2.66,0.675833,0.0,0,1,0,310
90.522,726,13895,19,17480,279,1,308,296,201,500,0.704634,343,343,239,34,255,206,29.0,29.0,100,2.55,0.699051,0.58,602,1,3,310
90.622,727,15083,19,17899,286,0,308,268,226,500,0.1572,343,343,239,34,252,229,3.0,26.4,100,2.52,0.725075,0.06,0,1,0,310
90.722,727,15065,18,17103,273,1,308,220,140,500,0.177718,343,343,239,34,254,198,36.0,27.36,100,2.54,0.789765,0.72,0,1,0,310
90.822,728,15117,18,16651,266,2,308,373,134,500,1.0,343,343,239,34,256,190,46.0,29.224,100,2.56,0.606941,0.92,0,1,0,310
90.922,727,14343,18,16648,266,2,308,370,249,500,0.879615,343,343,239,34,244,235,-11.0,0.0,100,2.44,0.623053,0.0,0,1,0,310
91.022,728,13941,18,16522,264,1,308,266,212,500,0.827577,343,343,239,34,254,200,34.0,34.0,100,2.54,0.598597,0.68,0,1,0,310
91.122,726,13507,18,17211,275,4,308,239,100,500,1.0,343,343,239,34,242,150,72.0,37.8,100,2.42,0.557013,1.44,0,1,0,310
91.222,728,15080,18,17545,280,0,308,348,197,500,0.640464,343,343,239,34,247,242,-15.0,0.0,100,2.47,0.558919,0.0,0,1,0,310
91.322,728,14784,18,16809,268,1,308,308,284,500,0.175125,343,343,239,34,262,233,9.0,9.0,100,2.62,0.680359,0.18,0,1,0,310
91.422,730,15533,17,16134,258,1,308,209,164,500,0.985329,343,343,239,34,255,209,26.0,10.7,100,2.55,0.698468,0.52,0,1,0,310
91.522,730,14489,18,16722,267,1,308,284,234,500,0.0111022,343,343,239,34,259,216,23.0,11.93,100,2.59,0.705267,0.46,0,1,0,310
91.6219,732,13362,18,17917,286,0,308,337,129,500,1.0,343,343,239,34,258,198,40.0,14.737,100,2.58,0.713264,0.8,0,1,0,310
91.722,733,13467,17,16453,263,2,308,266,154,500,0.424566,343,343,241,32,255,186,49.0,18.1633,100,2.55,0.62235,0.98,503,1,3,310
91.822,732,13143,18,16931,270,2,308,349,202,500,0.449252,343,343,241,32,255,218,17.0,18.047,100,2.55,0.61209,0.34,590,1,3,310
91.922,737,18278,18,17363,277,1,308,243,160,500,1.0,343,343,241,32,261,222,19.0,18.1423,100,2.61,0.594602,0.38,685,1,3,310
92.0219,740,18546,18,16955,271,0,308,268,106,500,1.0,343,343,241,32,261,201,40.0,20.328,100,2.61,0.513505,0.8,788,1,3,310
92.122,739,17388,18,17099,273,3,308,274,158,500,0.759386,343,343,241,32,250,175,55.0,23.7952,100,2.5,0.551795,1.1,0,1,0,310
92.222,740,17823,16,15258,244,1,308,262,219,500,0.609994,343,343,241,32,258,219,19.0,23.3157,100,2.58,0.613392,0.38,0,1,0,310
92.322,743,19741,18,17468,279,2,308,576,286,500,0.870699,343,343,241,32,253,246,-13.0,0.0,100,2.53,0.557472,0.0,0,1,0,310
92.4219,746,18433,16,15781,252,0,308,295,90,500,1.0,343,343,241,32,252,174,58.0,58.0,100,2.52,0.535753,1.16,0,1,0,310
92.522,746,18688,17,16847,269,3,308,228,160,500,1.0,343,343,241,32,260,205,35.0,55.7,100,2.6,0.558661,0.7,0,1,0,310
92.622,748,18424,17,16321,261,0,308,297,215,500,0.980254,343,343,241,32,257,250,-13.0,0.0,100,2.57,0.585104,0.0,0,1,0,310
92.7222,743,12947,18,16616,265,5,308,461,280,500,0.945361,343,343,241,32,255,187,48.0,48.0,100,2.55,0.581842,0.96,503,1,3,310
92.822,743,13170,18,16225,259,1,308,287,217,500,0.303965,343,343,241,32,266,234,12.0,44.4,100,2.66,0.61368,0.24,592,1,3,310
92.922,745,14299,19,16622,265,1,308,329,277,500,0.726049,343,343,241,32,253,242,-9.0,0.0,100,2.53,0.720798,0.0,0,1,0,310
93.022,747,15786,19,17478,279,0,308,235,142,500,0.972263,343,343,241,32,249,193,36.0,36.0,100,2.49,0.703514,0.72,0,1,0,310
93.122,748,16446,17,16360,261,0,308,224,144,500,0.918499,343,343,241,32,256,193,43.0,36.7,100,2.56,0.690767,0.86,0,1,0,310
93.222,748,15322,19,18229,291,0,308,344,344,500,0.0124025,343,343,241,32,245,244,-19.0,0.0,100,2.45,0.801694,0.0,0,1,0,310
93.322,747,15223,18,17325,277,2,308,339,253,500,0.519788,343,343,241,32,244,234,-10.0,0.0,100,2.44,0.788888,0.0,0,1,0,310
93.422,747,14517,19,17337,277,1,308,354,296,500,0.164869,343,343,241,32,255,229,6.0,6.0,100,2.55,0.787754,0.12,0,1,0,310
93.522,749,15248,18,16446,263,0,308,240,240,500,0.969676,343,343,241,32,252,213,19.0,7.3,100,2.52,0.887124,0.38,0,1,0,310
93.622,748,14147,20,17722,283,2,308,323,240,500,0.999196,343,343,241,32,262,226,16.0,8.17,100,2.62,0.857842,0.32,0,1,0,310
93.722,749,14237,19,16918,270,1,308,280,171,500,0.318085,343,343,241,32,252,227,5.0,7.853,100,2.52,0.780909,0.1,0,1,0,310
93.8219,753,16763,19,16615,265,0,308,268,29,500,nan,343,343,241,32,265,206,39.0,10.9677,100,2.65,0.612284,0.78,0,1,0,310
93.922,751,13058,20,18290,292,2,308,266,186,500,0.686776,343,343,242,31,242,160,62.0,16.0709,100,2.42,0.629245,1.24,0,1,0,310
94.022,752,14622,18,15670,250,1,308,235,75,500,1.0,343,343,242,31,262,200,42.0,18.6638,100,2.62,0.511518,0.84,0,1,0,310
94.122,753,14287,19,17508,280,0,308,329,249,500,0.801546,343,343,242,24,255,210,25.0,19.2975,100,2.55,0.491893,0.5,0,1,0,310
94.222,753,14380,16,16079,257,1,308,341,261,500,0.377842,343,343,242,24,256,219,17.0,19.0677,100,2.56,0.55669,0.34,0,1,0,310
94.322,756,16915,17,17056,272,0,308,209,209,500,0.373975,343,343,242,24,254,238,-4.0,0.0,100,2.54,0.710548,0.0,0,1,0,310
94.422,759,19003,17,16546,264,0,308,211,211,500,0.706129,343,343,242,24,263,216,27.0,27.0,100,2.63,0.758862,0.54,0,1,0,310
94.522,760,17940,18,16332,261,1,308,380,240,500,0.656833,343,343,242,24,264,230,14.0,25.7,100,2.64,0.795892,0.28,0,1,0,310
94.622,763,18103,18,16494,263,0,308,348,224,500,0.989743,343,343,242,24,255,216,19.0,25.03,100,2.55,0.769611,0.38,605,1,3,310
94.722,764,17509,19,17779,284,1,308,456,328,500,0.748848,343,343,242,24,258,241,-3.0,0.0,100,2.58,0.755353,0.0,696,1,3,310
94.8221,761,15456,18,16368,261,2,308,336,298,500,0.784256,343,343,242,24,245,227,-2.0,0.0,100,2.45,0.716779,0.0,0,1,0,310
94.922,763,17188,18,16348,261,1,308,250,160,500,1.0,343,343,242,24,248,225,3.0,3.0,100,2.48,0.726082,0.06,0,1,0,310
95.022,764,16852,19,17394,278,1,308,364,166,500,0.270409,343,343,242,24,257,182,55.0,8.2,100,2.57,0.670036,1.1,0,1,0,310
95.122,763,15619,18,17341,277,2,308,408,240,500,0.733458,343,343,242,24,255,233,2.0,7.58,100,2.55,0.636273,0.04,0,1,0,310
95.222,763,14629,18,17536,280,0,308,252,252,500,0.117101,343,343,242,24,255,214,21.0,8.922,100,2.55,0.693166,0.42,0,1,0,310
95.322,763,13828,18,16342,261,0,308,333,333,500,0.128691,443,343,239,27,239,226,-7.0,0.0,100,2.39,0.730606,0.0,0,1,0,310
95.422,764,14694,19,17126,274,1,308,337,160,500,1.0,343,343,239,27,264,223,21.0,21.0,100,2.64,0.740543,0.42,0,1,0,310
95.5219,767,15452,18,16798,268,0,308,247,120,500,1.0,343,343,239,27,241,201,20.0,20.9,100,2.41,0.739689,0.4,0,1,0,310
95.622,767,14913,17,17016,272,2,308,329,170,500,0.860986,343,343,239,27,245,159,66.0,25.41,100,2.45,0.628372,1.32,0,1,0,310
95.722,768,15603,18,16653,266,0,308,304,226,500,0.43927,343,343,238,28,238,227,-9.0,0.0,100,2.38,0.650649,0.0,0,1,0,310
95.822,769,16319,18,16539,264,0,308,224,302,500,0.84323,343,343,238,28,255,218,17.0,17.0,100,2.55,0.678635,0.34,0,1,0,310
95.922,768,15070,18,17212,275,3,308,411,229,500,0.362971,343,343,238,28,259,205,34.0,18.7,100,2.59,0.691699,0.68,0,1,0,310
96.022,767,15015,17,16309,260,1,308,266,186,500,0.410326,343,343,238,28,252,213,19.0,18.73,100,2.52,0.72616,0.38,0,1,0,310
96.122,768,15714,16,15697,251,1,308,347,204,500,0.148601,343,343,238,28,260,226,14.0,18.257,100,2.6,0.739513,0.28,0,1,0,310
96.222,769,13940,18,16700,267,0,308,438,308,500,0.257174,343,343,238,28,255,238,-3.0,0.0,100,2.55,0.634357,0.0,0,1,0,310
96.3219,773,16057,18,17211,275,0,308,311,80,500,nan,343,343,238,34,272,221,31.0,31.0,100,2.72,0.568248,0.62,0,1,0,310
96.422,774,14944,19,17308,276,1,308,262,182,500,0.576557,343,343,238,34,255,174,61.0,34.0,100,2.55,0.591296,1.22,606,1,3,310
96.5219,778,17981,17,15861,253,0,308,367,114,500,1.0,343,343,238,34,256,236,0.0,0.0,100,2.56,0.514961,0.0,700,1,3,310
96.622,780,16983,19,17879,286,0,308,252,252,500,0.056407,343,343,238,34,245,208,17.0,17.0,100,2.45,0.527575,0.34,0,1,0,310
96.722,778,14857,17,16910,270,2,308,387,227,500,0.00811081,343,343,238,34,259,195,44.0,19.7,100,2.59,0.61193,0.88,0,1,0,310
96.822,777,13453,18,17415,278,2,308,348,209,500,0.860155,343,343,238,34,258,211,27.0,20.43,100,2.58,0.609661,0.54,0,1,0,310
96.922,778,13702,18,17184,274,0,308,357,265,500,0.410481,443,343,238,34,250,250,-20.0,0.0,100,2.5,0.624043,0.0,0,1,0,310
97.022,780,14398,19,16809,268,2,308,345,160,500,nan,343,343,238,34,271,203,48.0,48.0,100,2.71,0.658894,0.96,0,1,0,310
97.122,782,14826,19,17038,272,0,308,208,208,500,0.944911,343,343,238,34,250,210,20.0,45.2,100,2.5,0.649648,0.4,0,1,0,310
97.222,782,15083,19,16546,264,1,308,235,155,500,0.998046,343,343,238,34,256,192,44.0,45.08,100,2.56,0.687705,0.88,0,1,0,310
97.322,783,16557,19,17126,274,0,308,284,284,500,0.621733,343,343,238,34,249,242,-13.0,0.0,100,2.49,0.749846,0.0,0,1,0,310
97.422,785,16156,18,17065,273,0,308,286,162,500,0.8312,343,343,238,34,251,194,37.0,37.0,100,2.51,0.799227,0.74,0,1,0,310
97.522,787,16690,18,17381,278,0,308,256,176,500,0.785714,343,343,238,34,252,220,12.0,34.5,100,2.52,0.733067,0.24,0,1,0,310
97.622,789,16484,18,16465,263,0,308,304,256,500,0.282051,343,343,238,34,247,212,15.0,32.55,100,2.47,0.757269,0.3,0,1,0,310
97.722,789,15445,19,17498,279,0,309,402,354,500,0.731864,344,344,238,34,268,248,0.0,0.0,100,2.68,0.759875,0.0,0,1,0,310
97.822,789,13770,19,17501,280,1,308,377,289,500,0.96388,343,343,238,34,247,236,-9.0,0.0,100,2.47,0.761926,0.0,0,1,0,310
97.922,789,14433,19,16725,267,1,308,288,208,500,0.258897,343,343,238,34,245,210,15.0,15.0,100,2.45,0.789117,0.3,0,1,0,310
98.022,791,15376,19,17066,273,1,308,330,240,500,0.426099,343,343,238,34,257,255,-18.0,0.0,100,2.57,0.792146,0.0,0,1,0,310
98.122,792,16301,18,16768,268,1,308,239,239,500,0.637647,343,343,238,34,254,191,43.0,43.0,100,2.54,0.791454,0.86,0,1,0,310
98.222,792,17164,19,17150,274,0,308,292,243,500,0.833968,343,343,238,34,250,226,4.0,39.1,100,2.5,0.809163,0.08,0,1,0,310
98.322,791,16583,18,16839,269,2,308,283,255,500,0.920934,343,343,238,34,250,205,25.0,37.69,100,2.5,0.853274,0.5,0,1,0,310
98.422,791,16784,19,18143,290,1,308,319,294,500,0.514955,343,343,238,34,256,252,-16.0,0.0,100,2.56,0.909411,0.0,0,1,0,310
98.5221,789,14775,18,16484,263,1,308,445,365,500,0.78565,343,343,238,34,253,252,-19.0,0.0,100,2.53,0.863655,0.0,505,1,3,310
98.6219,794,17184,19,16933,270,0,308,312,74,500,nan,343,343,238,37,275,240,15.0,15.0,100,2.75,0.745692,0.3,591,1,3,310
98.722,792,14186,20,17623,281,2,308,295,246,500,0.814632,343,343,238,37,252,176,56.0,19.1,100,2.52,0.746509,1.12,0,1,0,310
98.822,794,15660,18,16270,260,0,308,312,208,500,0.891531,443,343,238,37,251,238,-7.0,0.0,100,2.51,0.706005,0.0,0,1,0,310
98.922,796,15695,19,16687,266,1,308,284,124,500,0.236551,343,343,238,37,249,173,56.0,56.0,100,2.49,0.543409,1.12,0,1,0,310
99.022,795,15226,18,16517,264,1,308,300,267,500,0.716294,343,343,238,37,248,217,11.0,51.5,100,2.48,0.709855,0.22,0,1,0,310
99.122,792,13025,19,17462,279,1,308,276,336,500,0.592904,343,343,238,37,238,216,2.0,46.55,100,2.38,0.79774,0.04,0,1,0,310
99.222,791,11907,18,15758,252,1,308,348,240,500,0.42412,343,343,238,37,250,220,10.0,42.895,100,2.5,0.800238,0.2,0,1,0,310
99.322,791,10472,19,17431,278,0,308,311,210,500,0.344865,343,343,238,37,254,221,13.0,39.9055,100,2.54,0.774824,0.26,0,1,0,310
99.422,792,11774,18,15929,254,0,308,229,229,500,0.569549,343,343,238,37,256,234,2.0,36.1149,100,2.56,0.875382,0.04,0,1,0,310
99.5219,795,13506,18,16900,270,0,308,295,129,500,1.0,343,343,238,37,253,204,29.0,35.4035,100,2.53,0.784331,0.58,0,1,0,310
99.622,797,13672,19,17475,279,0,308,230,230,500,0.26,343,343,238,37,255,191,44.0,36.2631,100,2.55,0.734925,0.88,0,1,0,310
99.722,799,14677,19,17712,283,0,308,196,196,500,0.673065,343,343,238,37,255,221,14.0,34.0368,100,2.55,0.788831,0.28,0,1,0,310
99.822,800,15506,19,17670,282,2,308,299,151,500,0.849349,343,343,238,37,243,188,35.0,34.1331,100,2.43,0.692254,0.7,0,1,0,310
99.922,802,17244,18,17117,273,0,308,352,192,500,0.359211,343,343,238,37,252,233,-1.0,0.0,100,2.52,0.714042,0.0,0,1,0,310
100.022,801,15158,18,17491,279,0,308,324,324,500,0.48319,343,343,238,37,251,229,2.0,2.0,100,2.51,0.779999,0.04,0,1,0,310
100.122,802,15108,17,16280,260,1,308,277,75,500,1.0,343,343,238,37,258,166,72.0,9.0,100,2.58,0.647866,1.44,0,1,0,310
100.222,801,13924,18,16416,262,4,308,366,160,500,1.0,343,343,238,37,259,214,25.0,10.6,100,2.59,0.557393,0.5,0,1,0,310
100.322,800,12660,19,17088,273,0,308,336,336,500,0.523527,343,343,238,37,247,233,-6.0,0.0,100,2.47,0.686936,0.0,0,1,0,310
100.422,802,13729,19,17448,279,0,308,237,198,500,0.789203,343,343,238,37,249,228,1.0,1.0,100,2.49,0.633035,0.02,0,1,0,310
100.522,802,13749,19,17983,287,1,308,317,193,500,0.0108185,343,343,238,37,244,211,13.0,2.2,100,2.44,0.627971,0.26,0,1,0,310
100.622,802,13552,17,16764,268,0,309,307,351,500,0.772482,343,343,238,37,242,214,8.0,2.78,100,2.42,0.901135,0.16,0,1,0,310
100.722,803,14946,18,16623,265,0,308,269,109,500,1.0,343,343,238,37,257,230,7.0,3.202,100,2.57,0.810238,0.14,0,1,0,310
100.822,803,13397,18,17013,272,1,308,364,297,500,0.305818,343,343,238,37,254,194,40.0,6.8818,100,2.54,0.75631,0.8,0,1,0,310
100.922,806,16112,18,17575,281,0,308,274,194,500,0.40389,343,343,238,37,249,236,-7.0,0.0,100,2.49,0.784205,0.0,0,1,0,310
101.022,807,17595,18,16902,270,2,308,255,224,500,0.58951,343,343,238,37,248,206,22.0,22.0,100,2.48,0.800402,0.44,0,1,0,310
101.122,809,19162,18,16415,262,0,308,220,220,500,0.661534,343,343,238,37,257,218,19.0,21.7,100,2.57,0.755921,0.38,0,1,0,310
101.222,809,17915,19,17095,273,1,308,400,214,500,0.0907841,343,343,238,37,263,221,22.0,21.73,100,2.63,0.760236,0.44,502,1,3,310
